sa2_name,state,pressure_score,erp_change_pct,growth_20yr,years_of_growth,dwellings_2526_fytd,seifa_disadvantage_score,total_dwellings_2023-24,lat,lon
Arncliffe - Bardwell Valley,NSW,19.5,2.5,0.5426771381720894,21,127.0,984.0,2838.0,-33.9358416,151.1476683
Kiama,NSW,19.4,1.3,0.3455223880597015,19,29.0,1056.0,172.0,-34.6958202,150.7959123
Booragoon,WA,19.4,2.9,0.2726333653065741,18,30.0,1077.0,704.0,-32.0395384,115.8336757
Wantirna South,VIC,19.3,1.2,0.0207604773799611,12,51.0,1046.0,492.0,-37.8737902,145.2217475
East Perth,WA,19.2,4.7,2.5641925777332,22,0.0,1043.0,2704.0,-31.9439495,115.8770742
Tamworth - East,NSW,19.1,0.8,0.2019143844722148,22,29.0,950.0,284.0,-31.0894444,150.9436111
Coombs,ACT,19.1,7.0,20.0,11,93.0,1086.0,412.0,-35.3167344,149.0425254
Clinton - New Auckland,QLD,19.0,1.2,0.8948682731926583,21,29.0,962.0,92.0,-34.221686,138.0231826
Templestowe Lower,VIC,19.0,1.1,0.0717271727172717,17,32.0,1055.0,740.0,-37.7638749,145.1122762
Clayton South,VIC,19.0,2.7,0.3408024089983172,18,15.0,954.0,176.0,-37.9320359,145.1245064
Mansfield (Vic.),VIC,18.6,2.2,0.6136363636363636,22,50.0,1028.0,364.0,-37.0519596,146.0890787
Brunswick West,VIC,18.6,2.9,0.2600676546391752,21,16.0,1047.0,304.0,-37.7633334,144.9425563
Mount Druitt - Whalan,NSW,18.5,2.1,0.3570065124635077,19,51.0,859.0,216.0,-33.7705556,150.8205556
Freshwater - Brookvale,NSW,18.5,2.5,0.2867813865987937,18,69.0,1097.0,308.0,-33.7680245,151.279795
Rosebery - Beaconsfield,NSW,18.4,2.0,1.653523326176069,22,11.0,1082.0,52.0,-33.9103632,151.2025107
Armadale,VIC,18.3,2.3,0.1581142129039731,19,3.0,1089.0,556.0,-32.1791895,116.1066784
Bassendean - Eden Hill - Ashfield,WA,18.0,1.3,0.2198349459305634,16,50.0,1015.0,136.0,-31.9059155,115.9442686
Carrum Downs,VIC,17.9,2.0,0.5138132295719844,21,26.0,986.0,48.0,-38.1003312,145.1788657
Strathfield - East,NSW,17.9,3.9,0.4769465159169272,19,13.0,979.0,152.0,-38.1292475,145.2954609
Golden Plains - South,VIC,17.9,3.5,0.7140062597809077,22,44.0,1043.0,368.0,-29.3837369,147.5710838
Hamilton - Broadmeadow,NSW,17.8,1.4,0.1691091571187494,19,6.0,999.0,3739.0800000000017,-32.9249315,151.7463643
Highton,VIC,17.8,1.9,0.6555914673561732,22,42.0,1077.0,292.0,-38.1709191,144.3190212
North Melbourne,VIC,17.7,6.5,1.0832339872114447,21,3.0,981.0,344.0,-37.8076092,144.9423514
Loganlea,QLD,17.7,1.2,0.8173950056753689,22,52.0,866.0,328.0,-27.6731622,153.137161
Oak Park,VIC,17.5,2.4,0.377190136275146,18,50.0,1064.0,328.0,-37.7180181,144.9215041
Auburn - Central,NSW,17.4,2.6,0.6859949302915083,21,15.0,804.0,160.0,-33.849979,151.0317195
Mentone,VIC,17.2,1.9,0.2098252897422591,19,22.0,1061.0,368.0,-37.9835633,145.0663498
Colonel Light Gardens,SA,17.1,0.7,0.0748099746632884,19,19.0,1064.0,216.0,-34.9835849,138.5946908
Nundah,QLD,17.1,2.7,0.771921301918873,21,10.0,1038.0,120.0,-27.4012298,153.0603789
Carnegie,VIC,17.0,4.0,0.3951812053660815,20,65.0,1062.0,996.0,-37.8862295,145.0585695
Greenacre - South,NSW,16.9,0.8,0.2269490761604326,19,32.0,889.0,392.0,-33.892985,151.061599
Woolloongabba,QLD,16.9,4.0,1.6560274333948826,21,255.0,1041.0,16.0,-27.4853896,153.0364488
Swan View - Greenmount - Midvale,WA,16.8,2.4,0.1444231076972315,13,137.0,972.0,380.0,-31.8800199,116.0471182
Croydon Park - Enfield,NSW,16.7,1.7,0.1021809124597533,17,39.0,1018.0,268.0,-34.8815367,138.5763373
Dee Why - North,NSW,16.5,2.4,0.6136923468954387,21,7.0,1025.0,216.0,-33.7656245,151.302272
Dural - Kenthurst - Wisemans Ferry,NSW,16.4,0.7,0.147444233269981,20,59.0,1087.0,308.0,-33.6876398,151.0267199
Harrisdale,WA,16.3,4.0,20.0,18,72.0,1074.0,142.0,-32.1186965,115.9314593
Castle Cove - Northbridge,NSW,16.1,0.3,0.0751426759670259,15,75.0,1118.0,208.0,-33.7865285,151.2143187
Lane Cove,NSW,16.1,1.6,0.3785933228398641,19,50.0,1098.0,784.0,-33.8232026,151.1697148
Springfield,QLD,16.0,3.6,1.4270020237062735,22,3.0,1014.0,72.0,-27.6540497,152.908847
Norwood (SA),SA,16.0,2.7,0.2874825099558712,20,8.0,1038.0,1116.0,-34.9212947,138.6362477
Oyster Bay - Como - Jannali,NSW,15.9,1.1,0.0715663671011151,17,26.0,1098.0,272.0,-34.0032775,151.0812354
Croydon - West,VIC,15.9,1.5,0.4178219715077923,20,28.0,1032.0,256.0,-33.8756016,151.1242908
Carlingford - East,NSW,15.9,1.6,0.290572535514421,19,18.0,1063.0,204.0,-34.7616588,138.6689965
Potts Point - Woolloomooloo,NSW,15.8,3.0,0.1876246298870022,17,40.0,1050.0,48.0,-33.867522,151.2243115
Dubbo - West,NSW,15.8,1.4,0.5251818690542809,21,62.0,976.0,244.0,-32.2483174,148.5844392
North Geelong - Bell Park,VIC,15.8,0.0,0.1573753590102364,16,14.0,971.0,552.0,-38.109646,144.3416502
Perth (North) - Highgate,WA,15.8,3.8,0.8582120582120583,20,71.0,1044.0,96.0,-31.9558967,115.8605784
Fortitude Valley,QLD,15.5,4.7,3.3194912083800974,22,20.0,1033.0,0.0,-27.4572735,153.0362663
Hadfield,VIC,15.3,2.0,0.1650910364145658,17,41.0,970.0,240.0,-37.7101582,144.9502764
Browns Plains,QLD,15.3,3.5,0.6555256064690027,20,8.0,907.0,660.0,-27.662885,153.0516055
North Narrabeen - Warriewood (South),NSW,15.2,-0.4,0.4370938393553418,15,7.0,1083.0,232.0,-33.6960676,151.2962535
Burnside - Wattle Park,SA,14.9,0.9,0.095769104624467,21,44.0,1082.0,224.0,-34.944479,138.6472958
Brunswick East,VIC,14.8,4.8,0.9877477973568282,21,18.0,1076.0,400.0,-37.7688802,144.9776825
Hastings - Somers,VIC,14.8,0.0,0.3437079407806191,19,40.0,1006.0,324.0,-38.3056058,145.1859934
Gordon - Killara,NSW,14.8,2.2,0.2923277548359052,14,32.0,1090.0,144.0,-33.7608128,151.1836757
Moonee Ponds,VIC,14.7,3.6,0.4135934649853279,21,17.0,1067.0,2804.0,-37.765935,144.9192614
Civic,ACT,14.6,1.8,9.799180327868852,21,0.0,1101.0,2656.0,-35.2812678,149.1291868
Varsity Lakes,QLD,14.5,2.2,1.5944045911047346,21,291.0,1013.0,8.0,-28.0971316,153.3992325
Marsden,QLD,14.4,2.2,1.0405278039585295,22,39.0,839.0,392.0,-27.6755473,153.103837
Essendon - East,VIC,14.3,2.2,0.2557710960232783,19,43.0,1071.0,628.0,-37.7415139,144.871904
Caloundra - Kings Beach,QLD,14.3,0.8,0.3533805784332503,19,41.0,954.0,672.0,-26.8016505,153.1374485
Bankstown - South,NSW,14.2,1.2,0.5178047426441431,22,21.0,843.0,1016.0,-33.919114,151.0351971
Gorokan - Kanwal - Charmhaven,NSW,14.2,0.5,0.1002467463350912,14,25.0,917.0,276.0,-33.2562494,151.5140288
Underwood,QLD,14.1,2.4,1.3052533416226295,21,18.0,1019.0,96.0,-27.6070295,153.1123282
Caringbah,NSW,14.1,2.5,0.421694214876033,22,340.0,1042.0,3200.0,-34.0354477,151.1248018
East Victoria Park - Carlisle,WA,14.1,3.3,0.4998083263052978,20,25.0,1033.0,208.0,-31.9842427,115.9028513
Colyton - Oxley Park,NSW,14.1,2.1,0.2595862068965517,18,41.0,919.0,260.0,-33.7822222,150.7958333
Lockridge - Kiara,WA,13.9,3.3,0.8150805639476334,20,29.0,992.0,188.0,-31.881459,115.9499826
Brisbane City,QLD,13.9,6.6,4.998223801065719,21,1.0,1020.0,3739.0800000000017,-27.470301,153.0258187
Mernda - North,VIC,13.9,2.3,16.524017467248907,21,9.0,1019.0,272.0,-37.5880064,145.0949611
Kingston - Huntingfield,TAS,13.9,1.5,0.7139604553624925,22,59.0,1004.0,112.0,-29.0563564,167.9595733
Norman Gardens,QLD,13.9,1.2,0.604381443298969,22,35.0,996.0,68.0,-23.3261245,150.5388877
Irymple,VIC,13.8,1.0,0.2702745849297573,22,36.0,1031.0,256.0,-34.235623,142.1704328
Springvale South,VIC,13.8,2.4,0.1319779462439696,18,53.0,831.0,288.0,-37.9708611,145.1478692
Stockton - Fullerton Cove,NSW,13.7,2.1,0.5527172144484217,21,13.0,1001.0,540.0,-32.8479228,151.8344202
Mascot,NSW,13.7,-0.1,1.8696682464454977,20,111.0,1033.0,108.0,-33.9289562,151.1951782
Edmonton,QLD,13.7,1.9,0.8822082115946486,22,28.0,967.0,264.0,-17.018813,145.7449116
Athelstone,SA,13.7,0.7,0.040012635569127,13,27.0,1064.0,354.0,-34.8714792,138.7054458
Manning - Waterford,WA,13.6,2.7,0.329751304881793,19,18.0,1050.0,364.0,-32.0123261,115.8848604
Mareeba,QLD,13.6,1.9,0.4159083249073138,22,45.0,922.0,324.0,-16.9932257,145.4224301
Upper Kedron - Ferny Grove,QLD,13.6,2.9,0.7849781166172526,22,42.0,1088.0,484.0,-27.4111205,152.9232658
Thirroul - Austinmer - Coalcliff,NSW,13.6,0.5,0.1405645237420938,18,25.0,1096.0,352.0,-34.3164691,150.918932
Clifton Springs,VIC,13.6,1.3,0.7376776090151886,22,23.0,1014.0,348.0,-38.15307,144.5726575
Rivervale,WA,13.5,3.9,0.8235208181154127,20,167.0,1003.0,352.0,-31.9628542,115.9147434
Forrestfield - Wattle Grove,WA,13.5,2.6,0.7455357142857143,22,23.0,1010.0,320.0,-31.954628,115.9921995
Preston - West,VIC,13.4,2.4,0.2087034544638851,18,24.0,1034.0,248.0,-37.7378429,144.9956343
Parrearra - Warana,QLD,13.4,1.5,0.9255153299844102,22,23.0,1030.0,1440.0,-26.7108685,153.1221273
Seven Hills - Prospect,NSW,13.3,-0.2,0.0966526590349224,14,34.0,1005.0,496.0,-33.7762649,150.9332791
California Gully - Eaglehawk,VIC,13.1,1.5,0.4283900994288132,21,61.0,912.0,104.0,-36.7314172,144.2572707
Blackwood,SA,13.1,1.4,0.3270964614638875,22,24.0,1094.0,236.0,-35.0223835,138.6128068
Tuart Hill - Joondanna,WA,13.0,3.2,0.4062131340935902,21,40.0,1024.0,188.0,-31.9041865,115.8383579
Melville,WA,13.0,2.6,0.3098999655053466,20,37.0,1086.0,340.0,-11.5521795,130.9727399
Dulwich Hill - Lewisham,NSW,12.9,1.1,0.1559212968691993,16,146.0,1051.0,68.0,-33.9045849,151.1386091
Port Macquarie - East,NSW,12.9,-0.5,0.118655303030303,17,9.0,1002.0,364.0,-31.4299499,152.9103525
Tarragindi,QLD,12.9,2.0,0.2547619047619047,19,28.0,1100.0,192.0,-27.52633,153.0441075
Spring Farm,NSW,12.9,6.0,20.0,18,12.0,1058.0,276.0,-34.0694444,150.7272284
Craigieburn - South,VIC,12.9,2.6,1.7830155979202773,22,10.0,946.0,404.0,-37.6144517,144.9394789
Dapto - Avondale,NSW,12.9,0.5,0.127315763120761,21,22.0,970.0,312.0,-34.493037,150.791789
Carina Heights,QLD,12.8,1.8,0.2911944202266783,21,6.0,1026.0,108.0,-27.5014508,153.0966984
Manly Vale - Allambie Heights,NSW,12.7,1.5,0.1748870112006288,16,18.0,1090.0,276.0,-33.7814257,151.2556766
Butler - Merriwa - Ridgewood,WA,12.7,1.4,3.8496311707962927,21,23.0,966.0,182.0,-31.6356944,115.7003262
Beaumaris,VIC,12.6,1.3,0.1299749294891883,16,21.0,1108.0,316.0,-37.9822122,145.0389098
Leumeah - Minto Heights,NSW,12.6,0.6,0.03355623832761,13,19.0,957.0,144.0,-34.0543113,150.8371354
The Hills District,QLD,12.5,2.0,0.1802026996318683,22,44.0,1082.0,236.0,-32.73342,134.49748
Cairns City,QLD,12.4,1.7,0.9608127721335268,21,41.0,951.0,8.0,-16.9233322,145.7733307
Mona Vale - Warriewood (North),NSW,12.3,0.9,0.2820622801750021,21,16.0,1085.0,52.0,-33.6769931,151.3029577
Lyneham,ACT,12.3,2.4,0.3934076357600189,20,51.0,1053.0,2824.0,-35.239801,149.1307354
Maffra,VIC,12.3,1.8,0.1881104360532184,21,59.0,980.0,312.0,-37.9652474,146.9764384
Woolooware - Burraneer,NSW,12.2,2.2,0.263046357615894,18,41.0,1108.0,288.0,-34.0530694,151.140779
Bangalow,NSW,12.2,1.8,0.438534969803234,21,14.0,1065.0,100.0,-28.6816667,153.5177778
Concord West - North Strathfield,NSW,12.2,1.4,0.2697745510126098,17,24.0,1061.0,476.0,-33.8563326,151.0919395
Southbank (West) - South Wharf,VIC,12.2,5.8,4.234198270126414,20,0.0,1055.0,0.0,-37.8275306,144.9538221
Collingwood,VIC,12.0,6.2,1.1344312523937188,21,2.0,962.0,4.0,-37.802104,144.9881387
Condell Park,NSW,12.0,1.5,0.3915349417637271,21,33.0,908.0,192.0,-33.9227893,151.0113353
Drayton - Harristown,QLD,12.0,0.7,0.2086071655713377,20,8.0,907.0,544.0,-27.5876212,151.9299413
Doreen - South,VIC,11.7,2.8,20.0,22,12.0,1045.0,148.0,-33.8054611,150.5501117
Eight Mile Plains,QLD,11.7,2.2,0.4924215084806929,18,18.0,1028.0,64.0,-27.5804725,153.0884044
Wembley - West Leederville - Glendalough,WA,11.7,3.2,0.4228522108617713,22,37.0,1060.0,96.0,-31.9336484,115.8148091
Howrah - Tranmere,TAS,11.6,-0.1,0.4078655619092076,21,12.0,1059.0,80.0,-42.8787603,147.4062497
Belmore - Belfield,NSW,11.6,0.4,0.1176031559867789,18,61.0,933.0,156.0,-33.9171961,151.0887104
Smithfield - Elizabeth North,SA,11.5,0.8,0.0614432989690721,13,92.0,732.0,410.0,-33.8478215,150.9408736
Figtree - Keiraville,NSW,11.5,0.7,0.1855540465771339,21,37.0,1038.0,204.0,-34.4307377,150.8487279
Newnham - Mayfield,TAS,11.5,-0.5,0.2487214668828739,21,7.0,821.0,302.0,-41.3889704,147.124029
Peregian Beach - Marcus Beach,QLD,11.5,1.4,0.2755490483162518,17,17.0,1075.0,92.0,-26.4596723,153.0973585
Mermaid Waters,QLD,11.4,2.4,0.2042938611204293,21,503.130000000001,1039.0,108.0,-28.052458,153.4218922
Lynbrook - Lyndhurst,VIC,11.4,2.1,11.888594164456231,22,10.0,1021.0,140.0,-38.0571593,145.2493085
Ashgrove,QLD,11.3,1.7,0.2560717610222561,20,15.0,1103.0,88.0,-27.44306,152.9827649
Toowoomba - Central,QLD,11.3,0.4,0.005668696199874,12,89.0,951.0,300.0,-27.5579762,151.9578129
Kilcoy,QLD,11.2,1.5,0.5156327543424317,22,63.0,954.0,192.0,-26.9417175,152.561157
Merimbula - Tura Beach,NSW,11.1,0.2,0.3343671031472547,22,17.0,1012.0,604.0,-36.8756666,149.9288124
Stafford,QLD,11.1,2.2,0.3283528352835284,22,76.0,1013.0,56.0,-27.4108007,153.0103865
Eimeo - Rural View,QLD,11.1,1.9,1.7280604719764012,22,49.0,1036.0,204.0,-21.0634654,149.1585156
Five Dock - Abbotsford,NSW,11.0,1.0,0.2248754509534444,17,503.130000000001,1062.0,656.0,-33.8690024,151.1290231
Bellbird Park,QLD,11.0,3.4,1.58187134502924,22,25.0,973.0,480.0,-27.6367635,152.8886859
Tully,QLD,11.0,2.2,0.0573644809236042,17,56.0,943.0,302.0,-17.9429225,145.9285816
Burnside,VIC,11.0,3.6,1.8975741239892183,22,26.0,982.0,236.0,-34.944479,138.6472958
Greenacre - North,NSW,10.9,1.4,0.2490358578813489,21,23.0,895.0,328.0,-33.9022902,151.058546
New Farm,QLD,10.9,3.3,0.3231361231361231,18,7.0,1068.0,128.0,-27.466589,153.0469363
Salisbury North,SA,10.9,0.4,0.4523354483602171,21,21.0,829.0,104.0,-34.745959,138.6276437
Point Cook - East,VIC,10.8,3.3,20.0,22,21.0,1051.0,184.0,-37.9064862,144.7533059
Hobart,TAS,10.7,-0.5,0.3795404002965159,19,12.0,1021.0,240.0,-42.8825088,147.3281233
Bondi Junction - Waverly,NSW,10.7,2.8,0.239763779527559,19,4.0,1081.0,2648.0,-33.8930034,151.2501228
Fawkner,VIC,10.7,1.7,0.2165392746788095,18,46.0,936.0,256.0,-37.7146535,144.9605402
Murrumbeena,VIC,10.7,2.7,0.2549656464709556,18,16.0,1077.0,796.0,-37.890315,145.0675972
Aspley,QLD,10.6,1.9,0.1478831748169346,17,4.0,1058.0,252.0,-27.3656925,153.0169605
West Beach,SA,10.5,1.5,0.2590277777777778,19,16.0,1059.0,168.0,-34.9451586,138.5091364
Castlemaine,VIC,10.5,0.4,0.2329308686825515,22,31.0,998.0,248.0,-37.0664778,144.2200032
Greenway,ACT,10.5,9.4,4.480040941658137,21,0.0,1049.0,0.0,-35.4158082,149.0648149
Goulburn Surrounds,NSW,10.4,1.0,0.3154059040590405,22,54.0,1017.0,328.0,,
Dianella - South,WA,10.3,3.3,0.317799294181522,21,37.0,1015.0,188.0,-36.4010328,148.4094897
Algester,QLD,10.3,3.3,0.4237191380048523,22,13.0,998.0,112.0,-27.6109526,153.0315999
Werribee - East,VIC,10.3,0.8,0.1897356143079315,17,27.0,895.0,264.0,-37.8995007,144.6609036
Madeley - Darch,WA,10.2,1.3,14.709577754891864,22,29.0,1052.0,312.0,-31.8120053,115.8252784
Wattle Glen - Diamond Creek,VIC,10.2,1.8,0.1747341691794953,18,17.0,1084.0,284.0,-37.6659556,145.1813531
Willagee,WA,10.2,2.3,0.385948905109489,19,29.0,971.0,116.0,-32.0520262,115.8052683
Jindabyne - Berridale,NSW,10.2,2.1,0.3494165878271839,21,19.0,1054.0,416.0,-36.3656611,148.8279507
Horsham,VIC,10.2,0.5,0.1482258938244853,19,38.0,978.0,172.0,-36.7148099,142.2018105
St Leonards - Naremburn,NSW,10.1,4.4,0.9257355041416738,21,10.0,1090.0,476.0,-33.8177927,151.1938
Canning Vale - East,WA,10.1,2.3,3.5195089135553315,21,18.0,1053.0,192.0,-32.0813818,115.916882
Kedron - Gordon Park,QLD,10.1,2.5,0.376310645103963,22,31.0,1070.0,120.0,-27.4170877,153.0325162
Woolgoolga - Arrawarra,NSW,10.0,1.0,0.4683383744755586,21,37.0,972.0,192.0,-30.1108288,153.2000074
Wilsonton,QLD,10.0,0.3,0.1534825086668767,22,24.0,888.0,196.0,-27.5417175,151.9177494
South Hedland,WA,9.8,1.8,0.6192425793244627,19,16.0,989.0,86.0,-20.4087731,118.5986644
Taree Surrounds,NSW,9.8,1.0,0.2359261640187345,22,16.0,959.0,428.0,,
South Lake - Cockburn Central,WA,9.7,2.7,0.1979350758069016,18,309.0,1001.0,964.0,-32.1100323,115.8455255
Avalon - Palm Beach,NSW,9.7,0.7,0.0108062538320049,13,29.0,1102.0,268.0,-33.6365039,151.3290299
Swanbourne - Mount Claremont,WA,9.6,3.2,0.3164096778237432,22,6.0,1106.0,108.0,-31.9658855,115.7751096
Goodna,QLD,9.6,1.2,0.7011064593301436,18,9.0,847.0,292.0,-27.608852,152.8927727
Randwick - South,NSW,9.6,1.7,0.1813028691026423,14,155.0,1087.0,184.0,-33.9620684,151.2279311
Trigg - North Beach - Watermans Bay,WA,9.5,2.4,0.2483921680720308,22,15.0,1092.0,176.0,-31.875679,115.755874
Middle Swan - Herne Hill,WA,9.4,3.5,0.2302656911821332,18,50.0,977.0,180.0,-31.8599389,116.0180672
Truganina - South West,VIC,9.4,2.1,20.0,21,4.0,992.0,268.0,-37.8089015,144.721139
Sunnybank,QLD,9.3,4.5,0.3035714285714285,19,22.0,948.0,108.0,-27.5752834,153.0557235
Samford Valley,QLD,9.3,1.7,0.5301331464611072,22,31.0,1102.0,192.0,-27.3708125,152.8558073
Parkwood - Ferndale - Lynwood,WA,9.3,2.2,-0.0023765513599155,13,33.0,1004.0,260.0,-32.0327324,115.9285949
Runcorn,QLD,9.2,3.2,0.2441925890201752,17,36.0,995.0,160.0,-27.5981125,153.0794092
Kenmore,QLD,9.2,2.2,0.2294541458053486,21,22.0,1095.0,184.0,-27.515645,152.937661
Auburn - South,NSW,9.1,1.7,0.4125037844383893,19,27.0,853.0,208.0,-33.8568221,151.0312131
Leichhardt - One Mile,QLD,9.1,1.9,0.5868231046931408,22,3.0,829.0,60.0,-27.6269868,152.7457468
Manly - Lota,QLD,9.1,2.1,0.2729375481881264,20,220.0,1051.0,96.0,-27.4624342,153.1875468
Point Cook - North West,VIC,9.0,1.7,20.0,21,3.0,1054.0,4.0,-37.9064862,144.7533059
Kew East,VIC,8.9,2.1,0.1087311968606932,17,12.0,1087.0,200.0,-37.7904215,145.0527906
Beaumont - Glen Osmond,SA,8.8,0.6,0.1744624251828862,21,21.0,1095.0,232.0,-34.9499756,138.6593163
Parmelia - Orelia,WA,8.8,1.7,0.1718422556677462,16,101.0,889.0,228.0,-32.2365084,115.8357982
Castle Hill - South,NSW,8.8,1.8,0.3348181143281366,19,10.0,1082.0,36.0,-33.7252055,150.9780442
Hillcrest,QLD,8.8,3.6,0.37949866965411,20,21.0,992.0,160.0,-34.8625153,138.643046
Bicton - Palmyra,WA,8.7,2.5,0.2570515817360137,18,13.0,1056.0,84.0,-32.0382088,115.777386
Scrivener,ACT,8.7,0.0,-0.2506365360394543,3,194.0,0.0,1272.0,-35.2996744,149.0722735
Wagga Wagga - East,NSW,8.7,0.1,0.1064497157420113,18,46.0,1009.0,224.0,-35.120802,147.3772724
Downer,ACT,8.7,1.6,0.3166180758017493,18,5.0,1053.0,832.0,-35.2438315,149.1435455
Mornington - West,VIC,8.7,0.6,0.3093455687032118,21,25.0,1043.0,332.0,-38.2235773,145.1716184
Noosa Heads,QLD,8.7,0.6,0.3977812995245642,20,4.0,1060.0,204.0,-26.40014,153.091049
Castle Hill - North,NSW,8.6,0.4,0.1284329563812601,18,381.0,1092.0,208.0,-19.2587634,146.8015729
Albury Surrounds,NSW,8.6,1.6,0.1835631251689645,19,53.0,1012.0,288.0,,
Hampton Park - East,VIC,8.6,1.9,0.3239687407260856,19,8.0,917.0,296.0,-38.0367368,145.2590312
Emu Plains - Leonay,NSW,8.6,0.0,-0.0441003663510057,9,157.0,1049.0,120.0,-33.7483333,150.6677778
Collaroy - Collaroy Plateau,NSW,8.6,1.1,0.1406929895245769,17,12.0,1091.0,380.0,-33.7275,151.286992
Pottsville,NSW,8.6,0.9,0.5834961997828447,22,14.0,1018.0,244.0,-28.3869444,153.5608333
Toorak,VIC,8.6,1.2,0.0139650123883174,15,74.0,1104.0,384.0,-37.850751,145.0136989
Ascot,QLD,8.5,2.8,0.3487726787620064,19,75.0,1078.0,28.0,-27.429703,153.0638907
Truganina - South East,VIC,8.5,2.4,20.0,22,4.0,1050.0,136.0,-37.8089015,144.721139
Bulleen,VIC,8.4,1.0,0.0637547476939772,16,26.0,1047.0,448.0,-37.7688992,145.0871992
Melbourne CBD - East,VIC,8.4,10.0,2.4262131065532766,20,0.0,995.0,0.0,-37.8132115,144.9700591
Enoggera,QLD,8.4,2.2,0.6420737786640079,20,45.0,1048.0,68.0,-27.4263185,152.9743221
Craigieburn - North West,VIC,8.3,4.0,20.0,18,2.0,965.0,68.0,-37.6022613,144.9430882
Panorama,SA,8.3,1.5,0.195848855774348,21,16.0,1033.0,192.0,-34.9998042,138.5972359
Northam,WA,8.3,1.8,0.2072921730675741,17,63.0,938.0,236.0,-31.6535192,116.6726927
Carramar,WA,8.2,3.5,4.504361210877373,22,49.0,1028.0,246.0,-31.7007986,115.7834881
Epping (Vic.) - West,VIC,8.2,1.6,18.67378048780488,17,1.0,991.0,272.0,-37.6523847,145.0315487
Noble Park - East,VIC,8.1,2.5,0.393976393976394,20,31.0,904.0,156.0,-37.9664597,145.1761147
Jamisontown - South Penrith,NSW,8.1,0.5,0.0037089871611982,12,29.0,998.0,234.0,-33.7679769,150.674815
Applecross - Ardross,WA,8.1,2.9,0.3049350121852153,20,34.0,1096.0,416.0,-32.0103523,115.8345592
Sherwood,QLD,8.1,2.2,0.5323535863127878,22,10.0,1074.0,216.0,-27.530861,152.9826097
Manly - Fairlight,NSW,8.0,2.7,0.2154723779023218,17,47.0,1105.0,608.0,-33.7954093,151.2816049
Oxley (Qld),QLD,8.0,2.5,0.5245209483598571,22,28.0,1059.0,92.0,-27.553433,152.9735986
Pemulwuy - Greystanes (North),NSW,7.9,0.5,1.130392912172573,18,31.0,1047.0,952.0,-33.8164641,150.9284441
Strathnairn,ACT,7.9,12.21800000000003,20.0,14,34.0,1117.0,320.0,-35.2323902,148.985554
Camp Hill,QLD,7.9,1.5,0.3587047939444912,22,28.0,1108.0,240.0,-27.4942385,153.0771926
Bathurst - West,NSW,7.8,1.0,0.2885217391304348,22,40.0,1011.0,92.0,-33.4066704,149.5622182
Mittagong,NSW,7.8,1.7,0.3872198965771977,20,32.0,1030.0,272.0,-34.4500664,150.4473469
Wauchope,NSW,7.8,1.2,0.5579081337498554,22,24.0,965.0,292.0,-31.4557879,152.734664
Rouse Hill - Beaumont Hills,NSW,7.7,2.5,2.0900332225913623,21,6.0,1101.0,0.0,-33.6865643,150.9315345
Arundel,QLD,7.7,1.9,0.5422434985120973,21,1.0,1009.0,8.0,-27.9360655,153.3653514
Coogee - Clovelly,NSW,7.7,1.3,0.0946894593001446,13,4.0,1114.0,184.0,-33.911446,151.254856
Canadian - Mount Clear,VIC,7.7,0.2,0.364512595837897,21,40.0,980.0,68.0,-37.5942397,143.8715272
Hocking - Pearsall,WA,7.7,2.4,2.330521996808753,22,25.0,1051.0,80.0,-31.7808346,115.817715
Bankstown - North,NSW,7.6,4.0,0.4798679336447093,20,4.0,854.0,84.0,-33.9061286,151.0383886
Vermont,VIC,7.5,1.8,0.1895233106338397,19,14.0,1063.0,96.0,-37.8379913,145.19836
Coopers Plains,QLD,7.5,3.0,0.4629024731684554,20,11.0,975.0,112.0,-27.566855,153.0367212
Carrara,QLD,7.5,2.2,0.4357048614635136,22,61.0,1021.0,40.0,-28.02077,153.3683962
Bentley Park,QLD,7.5,1.8,0.933389722985832,20,6.0,978.0,280.0,-17.0087133,145.7256869
Meadow Heights,VIC,7.5,0.6,-0.0608286252354048,12,18.0,800.0,132.0,-37.6511668,144.9185521
Forest Lake - Ellen Grove,QLD,7.4,1.7,0.7045841612262277,22,3.0,1007.0,28.0,-27.6019248,152.9493376
Fairfield - East,NSW,7.3,1.6,0.2374589600671909,17,156.0,785.0,164.0,-33.8747423,150.9721298
Cremorne - Cammeray,NSW,7.3,0.6,0.1469387755102041,17,251.0,1102.0,460.0,-33.8260081,151.2254326
Carindale,QLD,7.3,1.7,0.18726079825041,21,6.0,1086.0,44.0,-27.5032764,153.1040678
Orange - North,NSW,7.3,1.4,0.7467418362864255,22,42.0,1027.0,330.0,-33.2535491,149.1011116
St Kilda - West,VIC,7.3,3.6,0.4274286730068438,20,41.0,1052.0,4.0,-37.8579958,144.9712452
Mullumbimby,NSW,7.2,2.3,0.234916054564533,18,28.0,993.0,136.0,-28.5483333,153.5011111
South Brisbane,QLD,7.2,4.8,4.832822608103507,22,503.130000000001,1028.0,880.0,-27.479264,153.0200774
Port Adelaide,SA,7.2,3.1,0.178993805143608,12,60.0,917.0,650.0,-34.8342755,138.5123548
Point Lonsdale - Queenscliff,VIC,7.1,2.9,0.4281212121212121,17,32.0,1080.0,300.0,-38.2725073,144.6136725
Parkhurst - Kawana,QLD,7.1,2.1,0.3501518731015862,21,41.0,966.0,204.0,-23.303836,150.5018543
