sa2_code,sa2_name,state,sa4_name,composite_score_final,v9_national_rank,high_pressure_v9,urban_renewal_score,years_of_growth
121041416,Neutral Bay - Kirribilli,NSW,Sydney - North Sydney and Hornsby,2.5020215710508,1458,0,0.11172422075303452,15
312011341,Moranbah,QLD,Mackay - Isaac - Whitsunday,2.500127858561476,1459,0,0.1607800167574317,17
209041530,Lalor - West,VIC,Melbourne - North East,2.4998286647343275,1460,0,0.07686023963565292,17
306041164,Daintree,QLD,Cairns,2.4992495249327336,1461,0,0.030636170327646407,20
312021353,Seaforth - Calen,QLD,Mackay - Isaac - Whitsunday,2.4989939297964754,1462,0,0.04263739646181897,15
319031515,Kilkivan,QLD,Wide Bay,2.4971028930058576,1463,0,0.022613351284057073,21
108041620,Port Macquarie - South,NSW,Mid North Coast,2.4965461567596163,1464,0,0.06468676031592338,20
106031120,Lemon Tree Passage - Tanilba Bay,NSW,Hunter Valley exc Newcastle,2.496528652111273,1465,0,0.07318650820629581,20
312021343,East Mackay,QLD,Mackay - Isaac - Whitsunday,2.4961262981805943,1466,0,0.15806224137820327,15
304041100,Keperra,QLD,Brisbane - West,2.4934623266881437,1467,0,0.15463964444444442,16
507011163,Yangebup,WA,Perth - South West,2.4932055187971955,1468,0,0.06271046725910454,17
307031188,Stanthorpe Surrounds,QLD,Darling Downs - Maranoa,2.4910587447970634,1469,0,0.024736932640964243,20
510011265,Kununurra,WA,Western Australia - Outback (North),2.4910030819344398,1470,0,0.0229873293831552,19
211031452,Croydon South,VIC,Melbourne - Outer East,2.489463330856558,1471,0,0.025799232061630224,17
311051327,Shailer Park,QLD,Logan - Beaudesert,2.488164918738586,1472,0,0.019788299450476915,22
123031445,Bargo,NSW,Sydney - Outer South West,2.486393070637392,1473,0,0.08186918247929365,21
205041098,Yallourn North - Glengarry,VIC,Latrobe - Gippsland,2.4841285534119466,1474,0,0.03288426766215637,14
302021029,Chermside West,QLD,Brisbane - North,2.4814025972065465,1475,0,0.020741063662423745,17
112031550,Banora Point,NSW,Richmond - Tweed,2.481261810062014,1476,0,0.03039703976786855,21
211031263,Bayswater North,VIC,Melbourne - Outer East,2.4811440541078813,1477,0,0.11707042705545526,18
801101139,Wright,ACT,Australian Capital Territory,2.478883104910804,1478,0,0.03041513218784104,13
315011403,Weipa,QLD,Queensland - Outback,2.478077995413204,1479,0,0.033608410621807625,22
210051442,Craigieburn - North,VIC,Melbourne - North West,2.475778306002733,1480,0,0.014522866120253533,19
214021385,Somerville,VIC,Mornington Peninsula,2.4738716222390082,1481,0,0.09635075227960693,17
604021092,Turners Beach - Forth,TAS,West and North West,2.472540253883676,1482,0,0.023117050991436856,20
106031124,Tea Gardens - Hawks Nest,NSW,Hunter Valley exc Newcastle,2.4723025576779163,1483,0,0.05865657480393904,22
308031219,Rockhampton Surrounds - North,QLD,Central Queensland,2.4693621463749693,1484,0,0.01624359155627993,17
602021054,Deloraine,TAS,Launceston and North East,2.469231768561831,1485,0,0.062395204148447625,18
213011339,Sydenham,VIC,Melbourne - West,2.468423067386385,1486,0,0.07416358269849369,18
313051574,Moreton Island,QLD,Moreton Bay - North,2.46722443160797,1487,0,0.006500000000000001,17
501021008,College Grove - Carey Park,WA,Bunbury,2.4668832991233107,1488,0,0.038532746850566686,19
407021151,Kingston - Robe,SA,South Australia - South East,2.463241016413544,1489,0,0.10694616872381019,16
601021006,Geilston Bay - Risdon,TAS,Hobart,2.4615324656861604,1490,0,0.02556421768179386,21
203021047,North Geelong - Bell Park,VIC,Geelong,2.460397114199523,1491,0,0.1517212320904967,16
402051049,Golden Grove,SA,Adelaide - North,2.459783267875161,1492,0,0.2594668355825327,17
305031125,Hendra,QLD,Brisbane Inner City,2.457745152454133,1493,0,0.02367651565002425,21
306051168,Kuranda,QLD,Cairns,2.455487870972,1494,0,0.030274145991214033,20
203021037,Belmont,VIC,Geelong,2.45546443316635,1495,0,0.11377310016170941,15
207021159,Templestowe,VIC,Melbourne - Inner East,2.4530099480901137,1496,0,0.1506190695430965,14
507041179,Bull Creek,WA,Perth - South West,2.451488237384958,1497,0,0.16955910865058904,11
117031641,Pyrmont,NSW,Sydney - City and Inner South,2.44994342908676,1498,0,0.0,17
312021352,Sarina,QLD,Mackay - Isaac - Whitsunday,2.4497118364082913,1499,0,0.03462231757766786,17
101061541,Yass,NSW,Capital Region,2.4482950850601584,1500,0,0.07392217729550439,21
101061543,Young,NSW,Capital Region,2.447811154665913,1501,0,0.06628854228427802,19
405011115,Tanunda,SA,Barossa - Yorke - Mid North,2.4451569037613137,1502,0,0.13627716892885788,18
207031162,Blackburn South,VIC,Melbourne - Inner East,2.444507647009813,1503,0,0.09387134232029354,16
801091106,Mawson,ACT,Australian Capital Territory,2.444033965487392,1504,0,0.03323511395562781,18
401041014,Athelstone,SA,Adelaide - Central and Hills,2.443565716737447,1505,0,0.11040276775925523,13
210021234,Riddells Creek,VIC,Melbourne - North West,2.4383557484046006,1506,0,0.07309763246617272,21
603011067,Southern Midlands,TAS,South East,2.4369009457865904,1507,0,0.06810579895223624,16
312021348,Mount Pleasant - Glenella,QLD,Mackay - Isaac - Whitsunday,2.4338783207764205,1508,0,0.07869435377821998,17
118021567,Maroubra - South,NSW,Sydney - Eastern Suburbs,2.4328307500852517,1509,0,0.10132314836246994,11
101041023,Eden,NSW,Capital Region,2.431497911671587,1510,0,0.2176145856587406,14
210031236,Coburg North,VIC,Melbourne - North West,2.430180837525808,1511,0,0.04162996529222491,18
309061249,Pacific Pines - Gaven,QLD,Gold Coast,2.425965753463133,1512,0,0.01256920207311054,19
119021663,Kingsgrove - North,NSW,Sydney - Inner South West,2.4249502478941127,1513,0,0.09718601541212217,14
405041128,Yorke Peninsula - South,SA,Barossa - Yorke - Mid North,2.423581856852663,1514,0,0.08929934772262814,11
118021566,Maroubra - North,NSW,Sydney - Eastern Suburbs,2.422696576454453,1515,0,0.07265155771938966,14
319011492,Ashfield - Kepnock,QLD,Wide Bay,2.421573735733445,1516,0,0.03797770331270717,21
309021232,Currumbin Waters,QLD,Gold Coast,2.413532426978947,1517,0,0.019073530957941058,18
601041023,Kingston Beach - Blackmans Bay,TAS,Hobart,2.4130653420381787,1518,0,0.05538923720358309,20
319011497,Bundaberg North - Gooburrum,QLD,Wide Bay,2.410884186564642,1519,0,0.025521749967756305,17
702011051,Ross,NT,Northern Territory - Outback,2.4073647368600026,1520,0,0.08607029746586384,20
121041689,Mosman - South,NSW,Sydney - North Sydney and Hornsby,2.4022348088427172,1521,0,0.09755111481534864,14
118011345,Paddington - Moore Park,NSW,Sydney - Eastern Suburbs,2.4018426932513757,1522,0,0.052708511612454725,14
316051434,Noosa Heads,QLD,Sunshine Coast,2.3977330576879012,1523,0,0.04880881776058762,20
310031292,North Ipswich - Tivoli,QLD,Ipswich,2.395800252148548,1524,0,0.20846400191139364,16
601041024,Margate - Snug,TAS,Hobart,2.3947855851768387,1525,0,0.028333333333333332,22
102021044,Bateau Bay - Killarney Vale,NSW,Central Coast,2.3938513227897413,1526,0,0.0707423274916138,17
602011046,Riverside,TAS,Launceston and North East,2.3924172743981615,1527,0,0.056654644960079936,19
101041020,Bega-Eden Hinterland,NSW,Capital Region,2.392233733027345,1528,0,0.05262327295603743,16
213051585,Tarneit - South,VIC,Melbourne - West,2.3921368223282067,1529,0,0.03160860551212711,21
311061334,Springwood,QLD,Logan - Beaudesert,2.3851881872948923,1530,0,0.06829256646301934,16
602021056,Hadspen - Carrick,TAS,Launceston and North East,2.382939207869193,1531,0,0.0487771204054523,18
501021009,Collie,WA,Bunbury,2.375720347124621,1532,0,0.04834395812179403,15
127031733,Prestons,NSW,Sydney - South West,2.3755527687066436,1533,0,0.1554095154814663,18
317011457,Toowoomba - East,QLD,Toowoomba,2.3738111240822044,1534,0,0.16987456827613376,10
119021574,Wiley Park,NSW,Sydney - Inner South West,2.3685932464005233,1535,0,0.0524195251344158,17
306031163,Yarrabah,QLD,Cairns,2.364884433920518,1536,0,0.13174452717365284,17
101031015,Cooma Surrounds,NSW,Capital Region,2.36227978821351,1537,0,0.017426560604670596,22
311051324,Cornubia - Carbrook,QLD,Logan - Beaudesert,2.3555560910614224,1538,0,0.04002672373077149,21
318021490,Townsville City - North Ward,QLD,Townsville,2.3527711863031393,1539,0,0.010666085430414769,17
204031075,Yackandandah,VIC,Hume,2.352717235652398,1540,0,0.032562671145090795,20
106011113,Singleton Surrounds,NSW,Hunter Valley exc Newcastle,2.352202869584746,1541,0,0.02666666666666667,21
121011683,Castle Cove - Northbridge,NSW,Sydney - North Sydney and Hornsby,2.3516939824987046,1542,0,0.06115083140004492,15
124031457,Cambridge Park,NSW,Sydney - Outer West and Blue Mountains,2.3487371039448166,1543,0,0.10175359400607153,13
123021704,Glenfield,NSW,Sydney - Outer South West,2.3472914148475477,1544,0,0.04100495107958516,18
701041038,Durack - Marlow Lagoon,NT,Darwin,2.342076605217275,1545,0,0.06691057893948212,20
214021591,Mornington - East,VIC,Mornington Peninsula,2.34120111775523,1546,0,0.07005185101939605,17
604021090,Quoiba - Spreyton,TAS,West and North West,2.33693947880932,1547,0,0.019837888690952994,21
601021005,Cambridge,TAS,Hobart,2.329813770248796,1548,0,0.05065646001143618,21
212031308,Pearcedale - Tooradin,VIC,Melbourne - South East,2.3289095771927286,1549,0,0.021693375870721978,18
201021010,Creswick - Clunes,VIC,Ballarat,2.3269269591022503,1550,0,0.0872613374561861,17
310031285,Churchill - Yamanto,QLD,Ipswich,2.3250883004382636,1551,0,0.050462343784967424,17
309091265,Parkwood,QLD,Gold Coast,2.324908934731113,1552,0,0.4630074558955386,11
119021660,Campsie - South,NSW,Sydney - Inner South West,2.3202836853860664,1553,0,0.025682598144189116,16
310041300,Goodna,QLD,Ipswich,2.3200855092713804,1554,0,0.06408680098579556,18
123011701,Mount Annan,NSW,Sydney - Outer South West,2.319974983168952,1555,0,0.02978152042021956,19
202021031,Woodend,VIC,Bendigo,2.318210611861101,1556,0,0.0814433860013586,21
112031551,Terranora - North Tumbulgum,NSW,Richmond - Tweed,2.3166757978868078,1557,0,0.08148048886801953,18
401061020,Nailsworth - Broadview,SA,Adelaide - Central and Hills,2.316528349363758,1558,0,0.031111595493635617,20
211051286,Yarra Valley,VIC,Melbourne - Outer East,2.3153598901105075,1559,0,0.039998280272504357,18
116021628,Kellyville Ridge - The Ponds,NSW,Sydney - Blacktown,2.3126516906190147,1560,0,0.02850914018304236,21
209041217,Bundoora - West,VIC,Melbourne - North East,2.310989375128458,1561,0,0.06137161030927554,8
112031552,Tweed Heads South,NSW,Richmond - Tweed,2.310688803140432,1562,0,0.014214550253664318,20
209031211,Kinglake,VIC,Melbourne - North East,2.3104794135383577,1563,0,0.0189834395801421,20
117031640,Newtown (NSW),NSW,Sydney - City and Inner South,2.310322680895418,1564,0,0.013923748796681934,18
117011635,Mascot,NSW,Sydney - City and Inner South,2.3081335181917635,1565,0,0.03818557237308921,20
217011422,Portland,VIC,Warrnambool and South West,2.30728775462626,1566,0,0.08126673029596476,16
204031069,Bright - Mount Beauty,VIC,Hume,2.3046714313233436,1567,0,0.06571921179021678,15
103031074,Mudgee Surrounds - West,NSW,Central West,2.3018090579618975,1568,0,0.045659119743786086,18
407031166,Murray Bridge Surrounds,SA,South Australia - South East,2.301549975987604,1569,0,0.04546036685910256,19
120021387,Balmain,NSW,Sydney - Inner West,2.3011652299216196,1570,0,0.01176863734998445,16
205041094,Churchill,VIC,Latrobe - Gippsland,2.297144499151384,1571,0,0.07283450764674951,15
102011029,Box Head - MacMasters Beach,NSW,Central Coast,2.296926848523941,1572,0,0.038690932245237314,18
114021285,Hill Top - Colo Vale,NSW,Southern Highlands and Shoalhaven,2.2934052736746975,1573,0,0.02104605643782888,22
127021509,Bonnyrigg Heights - Bonnyrigg,NSW,Sydney - South West,2.290186656832138,1574,0,0.049509924237272164,15
801051056,Hackett,ACT,Australian Capital Territory,2.2869344308243553,1575,0,0.07577692140148608,16
407031168,Renmark Surrounds,SA,South Australia - South East,2.2844246056306488,1576,0,0.04108195602997035,15
405021117,Gilbert Valley,SA,Barossa - Yorke - Mid North,2.2835043976032727,1577,0,0.038688454612101686,18
507051193,Warnbro,WA,Perth - South West,2.2813142527190453,1578,0,0.018405771957180652,14
402021031,Elizabeth East,SA,Adelaide - North,2.280722669555832,1579,0,0.11195624391744066,14
602021055,Grindelwald - Lanena,TAS,Launceston and North East,2.278995177567599,1580,0,0.023941841106015094,19
305031127,Newmarket,QLD,Brisbane Inner City,2.2787805228521907,1581,0,0.009795043196242022,20
313051377,Clontarf,QLD,Moreton Bay - North,2.2783845409105568,1582,0,0.04064827303089323,15
401011002,North Adelaide,SA,Adelaide - Central and Hills,2.2777171488041326,1583,0,0.04144546007467766,15
316051543,Peregian Beach - Marcus Beach,QLD,Sunshine Coast,2.275678266167641,1584,0,0.02332148767995513,17
123011700,Harrington Park,NSW,Sydney - Outer South West,2.275566213593463,1585,0,0.027934037549259425,21
306021151,Manoora,QLD,Cairns,2.272318759591417,1586,0,0.022958991033404732,22
125041494,Winston Hills,NSW,Sydney - Parramatta,2.2717788731597124,1587,0,0.05594139400899895,17
212011289,Emerald - Cockatoo,VIC,Melbourne - South East,2.2715049611376905,1588,0,0.04351093236298637,19
801061063,Forrest,ACT,Australian Capital Territory,2.268936805977728,1589,0,0.057478447364873515,20
209041433,Epping (Vic.) - West,VIC,Melbourne - North East,2.268354948341274,1590,0,0.051132873492535647,17
119021659,Campsie - North,NSW,Sydney - Inner South West,2.26790533959953,1591,0,0.011210884353741495,16
124041468,Yarramundi - Londonderry,NSW,Sydney - Outer West and Blue Mountains,2.267680069912413,1592,0,0.027131643536157747,18
204031070,Chiltern - Indigo Valley,VIC,Hume,2.261127721876072,1593,0,0.052549498771266766,17
317011453,Newtown (Qld),QLD,Toowoomba,2.2590311590645045,1594,0,0.0689619881494656,9
110021191,Inverell,NSW,New England and North West,2.2579125638698425,1595,0,0.08240827933360648,20
601051029,Mount Nelson - Dynnyrne,TAS,Hobart,2.2576691190610085,1596,0,0.024583602448833345,20
122031427,Forestville - Killarney Heights,NSW,Sydney - Northern Beaches,2.255196617763389,1597,0,0.045703636146725984,18
213021342,Altona Meadows,VIC,Melbourne - West,2.253246026432466,1598,0,0.05129839518019884,14
403041080,Happy Valley,SA,Adelaide - South,2.252634297893786,1599,0,0.04541711523650149,15
506031125,Canning Vale - West,WA,Perth - South East,2.252442991632167,1600,0,0.01854127214291951,14
103031071,Lithgow Surrounds,NSW,Central West,2.2517603962220942,1601,0,0.062225223139691865,19
403041085,Morphett Vale - West,SA,Adelaide - South,2.250137979356383,1602,0,0.0963408138737075,14
317011455,Rangeville,QLD,Toowoomba,2.2443378990240554,1603,0,0.03664595436022212,19
120031576,Strathfield South,NSW,Sydney - Inner West,2.2428821681617794,1604,0,0.020444953620480863,18
108021157,Macksville - Scotts Head,NSW,Mid North Coast,2.237393933673626,1605,0,0.07540536655697376,18
403041073,Christie Downs,SA,Adelaide - South,2.237219429952523,1606,0,0.0510608441539303,20
108021158,Nambucca Heads,NSW,Mid North Coast,2.234646490445096,1607,0,0.07000399340500485,17
511011274,Esperance,WA,Western Australia - Outback (South),2.232583072203801,1608,0,0.07392532618622262,18
309031237,Coombabah,QLD,Gold Coast,2.2321095140369183,1609,0,0.013096351009588206,17
122031697,Narrabeen - Wheeler Heights,NSW,Sydney - Northern Beaches,2.2287015462674216,1610,0,0.07822974326598883,18
110021194,Tenterfield,NSW,New England and North West,2.227754090505758,1611,0,0.04427712347866347,13
304021091,Pinjarra Hills - Pullenvale,QLD,Brisbane - West,2.2225855361847584,1612,0,0.014139998856227656,21
122031425,Cromer,NSW,Sydney - Northern Beaches,2.222478644685174,1613,0,0.044114571102066784,18
310041297,Camira - Gailes,QLD,Ipswich,2.2204634301460096,1614,0,0.029708118550994048,17
801041122,Throsby,ACT,Australian Capital Territory,2.2141311587872714,1615,0,0.010416666666666668,7
127011595,Hinchinbrook,NSW,Sydney - South West,2.212251690504651,1616,0,0.10773124885227064,17
318021488,South Townsville - Railway Estate,QLD,Townsville,2.2110576098882295,1617,0,0.014914999332799467,17
216021411,Cobram,VIC,Shepparton,2.205085367572618,1618,0,0.0929128710010886,19
602011050,Waverley - St Leonards,TAS,Launceston and North East,2.20106144063034,1619,0,0.07146461721769248,17
101041017,Batemans Bay,NSW,Capital Region,2.199933586310539,1620,0,0.05651489218031817,20
510031271,Ashburton (WA),WA,Western Australia - Outback (North),2.1990100103324193,1621,0,0.022375602339169944,17
306021154,Westcourt - Bungalow,QLD,Cairns,2.198438032043604,1622,0,0.008569347264793789,16
201011007,Smythes Creek,VIC,Ballarat,2.196151324842206,1623,0,0.01758088548673353,22
201011005,Buninyong,VIC,Ballarat,2.195543388478392,1624,0,0.028943815672199943,20
204021067,Wangaratta Surrounds,VIC,Hume,2.19087191415526,1625,0,0.03580251319139732,17
510011263,Derby - West Kimberley,WA,Western Australia - Outback (North),2.190528313750126,1626,0,0.027435535643278625,16
309091263,Ashmore,QLD,Gold Coast,2.1893085491454065,1627,0,0.024684769453232513,17
306021157,Woree,QLD,Cairns,2.1891993944847097,1628,0,0.00886032774957922,14
104021090,Urunga,NSW,Coffs Harbour - Grafton,2.187812885855983,1629,0,0.028429139436683782,20
102011041,Wamberal - Forresters Beach,NSW,Central Coast,2.1878085902303166,1630,0,0.026986823893972067,18
213051580,Point Cook - North East,VIC,Melbourne - West,2.1874640775828187,1631,0,0.01482256258422041,18
311061329,Daisy Hill,QLD,Logan - Beaudesert,2.185054614611758,1632,0,0.019964085066829437,14
102021046,Budgewoi - Buff Point - Halekulani,NSW,Central Coast,2.183853305634072,1633,0,0.04794354414894551,17
112021244,Casino,NSW,Richmond - Tweed,2.1812458812999598,1634,0,0.08106898547547357,16
204011062,Yea,VIC,Hume,2.18085379843729,1635,0,0.034213107373516106,16
309101268,Bundall,QLD,Gold Coast,2.1799527696738195,1636,0,0.06435332185577056,20
107031140,Kiama Hinterland - Gerringong,NSW,Illawarra,2.179860065781192,1637,0,0.03974480847097563,18
509011232,Little Grove - Elleker,WA,Western Australia - Wheat Belt,2.1741248254982253,1638,0,0.03630133435440442,19
101021009,Queanbeyan,NSW,Capital Region,2.1737386763998563,1639,0,0.07797539866415236,18
306021153,Mount Sheridan,QLD,Cairns,2.1733667844105384,1640,0,0.026466736279775645,18
102021049,Jilliby - Yarramalong,NSW,Central Coast,2.171399798635887,1641,0,0.011558299039780522,16
