sa2_code,sa2_name,state,sa4_name,v9_score,v9_rank,high_pressure_v9,saturation_index,v10_score,v10_rank,top_3_drivers,sa4_rank,high_pressure_pct
801011004,Charnwood,ACT,Australian Capital Territory,0.6368354672654278,2288,0,0.0007273445036764612,0.6363722684885661,2286,total_dwellings_2024-25: -1.707 | urban_renewal_score: -1.600 | erp_change_pct: -1.178,81,6.0
116031318,Prospect Reservoir,NSW,Sydney - Blacktown,1.3217888124946344,2066,0,0.5223701397723292,0.6313258057623112,2287,total_dwellings_2024-25: -2.476 | urban_renewal_score: +1.519 | erp_change_pct: -1.252,35,25.0
318021477,Heatley,QLD,Townsville,0.6253333509873295,2289,0,0.00011249483158737658,0.6252630042173242,2288,total_dwellings_2024-25: -1.713 | urban_renewal_score: -1.594 | erp_change_pct: -1.123,68,12.1
124051469,Erskine Park,NSW,Sydney - Outer West and Blue Mountains,0.6145503068554529,2291,0,0.0020327011385173665,0.6133011097470316,2289,total_dwellings_2024-25: -1.626 | urban_renewal_score: -1.622 | erp_change_pct: -1.187,58,20.0
402041042,Parafield,SA,Adelaide - North,0.6181818181818182,2290,0,0.01134139011323463,0.6111707770209095,2290,total_dwellings_2024-25: -1.694 | urban_renewal_score: -1.584 | erp_change_pct: -1.192,24,33.3
101021008,Karabar,NSW,Capital Region,0.6080269921053064,2292,0,0.0006899724883542671,0.607607470208577,2291,total_dwellings_2024-25: -1.681 | urban_renewal_score: -1.606 | erp_change_pct: -1.188,54,18.5
318021485,Mundingburra,QLD,Townsville,0.6076041719365566,2293,0,0.0006831395257821374,0.6071890935106766,2292,total_dwellings_2024-25: -1.705 | urban_renewal_score: -1.594 | erp_change_pct: -1.178,68,12.1
125031487,Yennora Industrial,NSW,Sydney - Parramatta,0.6059861224477119,2294,0,0.0,0.6059861224477119,2293,total_dwellings_2024-25: -1.883 | urban_renewal_score: -1.546 | erp_change_pct: -1.194,12,41.2
315021405,Mount Isa,QLD,Queensland - Outback,0.6053720101034872,2295,0,0.002061381532157143,0.604124107421775,2294,total_dwellings_2024-25: -1.656 | urban_renewal_score: -1.609 | erp_change_pct: -1.190,84,5.6
801071075,Conder,ACT,Australian Capital Territory,0.5999931095546173,2296,0,0.00011026285402719279,0.5999269526019612,2295,total_dwellings_2024-25: -1.688 | urban_renewal_score: -1.619 | erp_change_pct: -1.171,81,6.0
701021018,Jingili,NT,Darwin,0.5838713318600659,2297,0,6.286419786692945e-05,0.583834627257131,2296,total_dwellings_2024-25: -1.708 | urban_renewal_score: -1.606 | erp_change_pct: -1.189,85,2.3
506021121,Perth Airport,WA,Perth - South East,0.5785328393044041,2298,0,0.0,0.5785328393044041,2297,total_dwellings_2024-25: -1.707 | urban_renewal_score: -1.573 | erp_change_pct: -1.172,18,36.6
801061130,Fyshwick,ACT,Australian Capital Territory,0.5673226352866849,2299,0,0.00299217838679216,0.5656251047590422,2298,total_dwellings_2024-25: -1.826 | urban_renewal_score: -1.693 | erp_change_pct: -1.201,81,6.0
801071074,Chisholm,ACT,Australian Capital Territory,0.5651140504544971,2300,0,0.0015902757453299795,0.5642153632867142,2299,total_dwellings_2024-25: -1.668 | urban_renewal_score: -1.624 | erp_change_pct: -1.196,81,6.0
506031126,Canning Vale Commercial,WA,Perth - South East,0.5636363636363637,2302,0,0.0,0.5636363636363637,2300,total_dwellings_2024-25: -2.073 | urban_renewal_score: -1.622 | erp_change_pct: -1.197,18,36.6
113011259,Narrandera,NSW,Riverina,0.5647501115616147,2301,0,0.0022808206697446875,0.5634620178339244,2301,total_dwellings_2024-25: -1.681 | urban_renewal_score: -1.603 | erp_change_pct: -1.186,76,12.5
801011017,Latham,ACT,Australian Capital Territory,0.5583407150103309,2303,0,0.001133259492130647,0.5577079700952025,2302,total_dwellings_2024-25: -1.689 | urban_renewal_score: -1.657 | erp_change_pct: -1.190,81,6.0
801011008,Florey,ACT,Australian Capital Territory,0.5522832094103901,2305,0,0.00016601345529124593,0.5521915229664965,2303,total_dwellings_2024-25: -1.675 | urban_renewal_score: -1.603 | erp_change_pct: -1.179,81,6.0
105031105,Narromine,NSW,Far West and Orana,0.552445817878237,2304,0,0.0017496301645968783,0.5514792420109719,2304,total_dwellings_2024-25: -1.661 | urban_renewal_score: -1.614 | erp_change_pct: -1.184,86,6.7
105031099,Coonabarabran,NSW,Far West and Orana,0.546788154344852,2306,0,0.0015710027554909649,0.5459291486477064,2305,total_dwellings_2024-25: -1.668 | urban_renewal_score: -1.612 | erp_change_pct: -1.185,86,6.7
801041119,Kenny,ACT,Australian Capital Territory,0.5398661535453462,2307,0,0.0,0.5398661535453462,2306,total_dwellings_2024-25: -1.876 | urban_renewal_score: -1.652 | erp_change_pct: -1.173,81,6.0
109021177,Hay,NSW,Murray,0.5377506769015888,2308,0,0.0007030633625150976,0.5373726041024917,2307,total_dwellings_2024-25: -1.734 | urban_renewal_score: -1.665 | lot_approvals_2yr: -0.982,69,14.3
505021091,Osborne Park Industrial,WA,Perth - North West,0.6566399695785838,2283,0,0.18530653006652287,0.5349602953129893,2308,total_dwellings_2024-25: -2.019 | urban_renewal_score: -1.659 | erp_change_pct: -1.222,22,30.4
215031402,Kerang,VIC,North West,0.5277012859277156,2309,0,0.0016619798104952018,0.5268242570445314,2309,total_dwellings_2024-25: -1.671 | urban_renewal_score: -1.593 | erp_change_pct: -1.200,87,0.0
801091104,Isaacs,ACT,Australian Capital Territory,0.5169547758851656,2311,0,0.0003107885037508695,0.5167941122838614,2310,total_dwellings_2024-25: -1.681 | urban_renewal_score: -1.618 | erp_change_pct: -1.168,81,6.0
801071089,Tuggeranong,ACT,Australian Capital Territory,0.517195644903992,2310,0,0.0028930841105143028,0.515699354401693,2311,total_dwellings_2024-25: -1.863 | urban_renewal_score: -1.702 | erp_change_pct: -1.179,81,6.0
101031014,Cooma,NSW,Capital Region,0.5069521190563069,2312,0,0.0013382503633938884,0.5062736901987565,2312,total_dwellings_2024-25: -1.679 | urban_renewal_score: -1.604 | erp_change_pct: -1.194,54,18.5
111031230,Newcastle Port - Kooragang,NSW,Newcastle and Lake Macquarie,0.4923566708991363,2313,0,0.002301216815385026,0.49122365144889624,2313,total_dwellings_2024-25: -2.060 | urban_renewal_score: -1.680 | erp_change_pct: -1.221,39,20.0
701031033,Koolpinyah,NT,Darwin,0.484922968461379,2314,0,0.002623387169538933,0.4836508277677027,2314,total_dwellings_2024-25: -1.694 | urban_renewal_score: -1.584 | erp_change_pct: -1.192,85,2.3
510021269,Port Hedland,WA,Western Australia - Outback (North),0.4800439621931395,2315,0,0.00039031066412089255,0.47985659591544866,2315,total_dwellings_2024-25: -1.677 | urban_renewal_score: -1.609 | erp_change_pct: -1.177,71,0.0
125011475,Rookwood Cemetery,NSW,Sydney - Parramatta,0.4664283191054053,2316,0,0.0,0.4664283191054053,2316,total_dwellings_2024-25: -1.825 | urban_renewal_score: -1.615 | erp_change_pct: -1.166,12,41.2
801041047,Nicholls,ACT,Australian Capital Territory,0.4499204847043817,2317,0,0.00015783303595861143,0.44984947238834083,2317,total_dwellings_2024-25: -1.664 | urban_renewal_score: -1.641 | erp_change_pct: -1.178,81,6.0
407031161,Karoonda - Lameroo,SA,South Australia - South East,0.4433945659020792,2318,0,0.0016426931520298982,0.4426662046850246,2318,total_dwellings_2024-25: -1.690 | urban_renewal_score: -1.595 | erp_change_pct: -1.187,63,17.9
801041043,Hall,ACT,Australian Capital Territory,0.4407080638652033,2319,0,0.0001333127976356174,0.44064931184026884,2319,total_dwellings_2024-25: -1.739 | urban_renewal_score: -1.627 | erp_change_pct: -1.159,81,6.0
319021510,North Burnett,QLD,Wide Bay,0.4378428530222495,2320,0,0.004663799412513658,0.43580084178155104,2320,total_dwellings_2024-25: -2.072 | urban_renewal_score: -1.652 | erp_change_pct: -1.217,25,34.3
504031063,Malaga,WA,Perth - North East,0.4363636363636363,2321,0,0.009363474205123573,0.43227775671049146,2321,total_dwellings_2024-25: -2.057 | urban_renewal_score: -1.657 | erp_change_pct: -1.216,37,35.7
506031130,Welshpool,WA,Perth - South East,0.4323059519220126,2323,0,0.0018277093463051311,0.4315158222932214,2322,total_dwellings_2024-25: -1.694 | urban_renewal_score: -1.579 | erp_change_pct: -1.187,18,36.6
217031475,Corangamite - South,VIC,Warrnambool and South West,0.4327711418785812,2322,0,0.00412665174577437,0.43098524609042715,2323,urban_renewal_score: -1.659 | total_dwellings_2024-25: -1.625 | erp_change_pct: -1.197,79,7.1
603011068,Wilderness - East,TAS,South East,0.4301563035627999,2324,0,0.0049969279419789184,0.42800684351010854,2324,total_dwellings_2024-25: -1.853 | urban_renewal_score: -1.540 | erp_change_pct: -1.213,70,0.0
122031432,Terrey Hills - Duffys Forest,NSW,Sydney - Northern Beaches,0.4256327749023127,2325,0,0.002925169603334676,0.4243877268469855,2325,total_dwellings_2024-25: -1.638 | urban_renewal_score: -1.612 | erp_change_pct: -1.196,57,5.3
304041099,Enoggera Reservoir,QLD,Brisbane - West,0.4227247928047219,2326,0,0.0013790804714422095,0.42214182129817046,2326,total_dwellings_2024-25: -1.925 | urban_renewal_score: -1.754 | erp_change_pct: -1.201,61,4.2
403041082,Lonsdale,SA,Adelaide - South,0.4211487224112938,2327,0,0.0014473860245732021,0.42053915763620886,2327,total_dwellings_2024-25: -1.712 | urban_renewal_score: -1.602 | erp_change_pct: -1.193,47,22.9
205051099,Alps - West,VIC,Latrobe - Gippsland,0.4174422098525115,2328,0,0.0,0.4174422098525115,2328,total_dwellings_2024-25: -1.716 | urban_renewal_score: -1.588 | erp_change_pct: -1.177,53,16.7
103021069,West Wyalong,NSW,Central West,0.4144477872670867,2329,0,0.0026372844709480767,0.4133547705537084,2329,total_dwellings_2024-25: -1.649 | urban_renewal_score: -1.608 | erp_change_pct: -1.191,80,4.3
105011095,Nyngan - Warren,NSW,Far West and Orana,0.4062650130836479,2330,0,0.0018876817276608786,0.405498114041862,2330,total_dwellings_2024-25: -1.649 | urban_renewal_score: -1.622 | erp_change_pct: -1.169,86,6.7
405031121,Peterborough - Mount Remarkable,SA,Barossa - Yorke - Mid North,0.4059054392083734,2331,0,0.0011851905447032938,0.40542436391978,2331,total_dwellings_2024-25: -1.673 | urban_renewal_score: -1.603 | erp_change_pct: -1.191,67,5.3
406011135,Western,SA,South Australia - Outback,0.4034188373962112,2332,0,0.002215784192544593,0.40252494831333396,2332,total_dwellings_2024-25: -1.888 | urban_renewal_score: -1.699 | erp_change_pct: -1.200,88,0.0
312021345,Eungella Hinterland,QLD,Mackay - Isaac - Whitsunday,0.4026621074193836,2333,0,0.006188503066604662,0.40017023173281324,2333,total_dwellings_2024-25: -1.853 | urban_renewal_score: -1.540 | erp_change_pct: -1.213,64,12.0
507021167,O`Connor (WA),WA,Perth - South West,0.3989370872967271,2334,0,0.006349942277037829,0.3964038598202233,2334,total_dwellings_2024-25: -1.853 | urban_renewal_score: -1.540 | erp_change_pct: -1.213,31,33.3
801011025,Spence,ACT,Australian Capital Territory,0.3735397013115648,2335,0,0.000589940506254963,0.3733193351110667,2335,total_dwellings_2024-25: -1.686 | urban_renewal_score: -1.610 | erp_change_pct: -1.192,81,6.0
215011391,St Arnaud,VIC,North West,0.3724264940510806,2336,0,0.0006875580057975639,0.37217042923352467,2336,total_dwellings_2024-25: -1.672 | urban_renewal_score: -1.579 | erp_change_pct: -1.174,87,0.0
107011133,Port Kembla Industrial,NSW,Illawarra,0.3695777959163389,2337,0,0.0,0.3695777959163389,2337,total_dwellings_2024-25: -1.707 | urban_renewal_score: -1.573 | erp_change_pct: -1.172,40,25.0
117011325,Sydney Airport,NSW,Sydney - City and Inner South,0.3673555590430406,2338,0,0.007718658906120626,0.3645200667855201,2338,total_dwellings_2024-25: -1.853 | urban_renewal_score: -1.540 | erp_change_pct: -1.213,36,22.2
501021011,Davenport,WA,Bunbury,0.3636363636363636,2339,0,0.0,0.3636363636363636,2339,total_dwellings_2024-25: -1.817 | urban_renewal_score: -1.609 | erp_change_pct: -1.187,43,27.3
801091101,Farrer,ACT,Australian Capital Territory,0.3625654749472474,2340,0,0.00282712916004704,0.3615404555205977,2340,total_dwellings_2024-25: -1.775 | urban_renewal_score: -1.743 | erp_change_pct: -1.185,81,6.0
801031032,Kowen,ACT,Australian Capital Territory,0.3561863233910509,2341,0,0.00032287842086632635,0.3560713185134202,2341,total_dwellings_2024-25: -1.742 | urban_renewal_score: -1.605 | erp_change_pct: -1.189,81,6.0
105031104,Gilgandra,NSW,Far West and Orana,0.3492399113750464,2342,0,0.0009188369074661437,0.3489190168549148,2342,total_dwellings_2024-25: -1.678 | urban_renewal_score: -1.601 | erp_change_pct: -1.185,86,6.7
701021013,Brinkin - Nakara,NT,Darwin,0.3440756721998007,2345,0,0.0031051515515926813,0.3430072650924042,2343,total_dwellings_2024-25: -1.674 | urban_renewal_score: -1.612 | erp_change_pct: -1.206,85,2.3
801101134,Arboretum,ACT,Australian Capital Territory,0.3454545454545454,2344,0,0.013291828325663925,0.34086282294204334,2344,total_dwellings_2024-25: -2.039 | urban_renewal_score: -1.673 | erp_change_pct: -1.218,81,6.0
801011012,Gooromon,ACT,Australian Capital Territory,0.3405767152580145,2346,0,0.0009993855883957837,0.3402363477970424,2345,total_dwellings_2024-25: -1.856 | urban_renewal_score: -1.539 | erp_change_pct: -1.212,81,6.0
117011324,Port Botany Industrial,NSW,Sydney - City and Inner South,0.3454545454545454,2343,0,0.016323297943797804,0.3398155879830516,2346,total_dwellings_2024-25: -2.051 | urban_renewal_score: -1.669 | erp_change_pct: -1.218,36,22.2
801011010,Fraser,ACT,Australian Capital Territory,0.3391748985665423,2348,0,0.0009588699740326733,0.33884967394036125,2347,total_dwellings_2024-25: -1.657 | urban_renewal_score: -1.610 | erp_change_pct: -1.156,81,6.0
507031173,Kwinana Industrial,WA,Perth - South West,0.339247212653709,2347,0,0.0049969279419789184,0.3375520187775612,2348,total_dwellings_2024-25: -1.932 | urban_renewal_score: -1.630 | erp_change_pct: -1.210,31,33.3
604031097,West Coast (Tas.),TAS,West and North West,0.3353341979088681,2350,0,0.0007250783172065915,0.3350910543529465,2349,total_dwellings_2024-25: -1.681 | urban_renewal_score: -1.585 | erp_change_pct: -1.173,82,0.0
507011150,Bibra Industrial,WA,Perth - South West,0.335856087892187,2349,0,0.005143896410860652,0.3341284789671127,2350,total_dwellings_2024-25: -1.887 | urban_renewal_score: -1.703 | erp_change_pct: -1.204,31,33.3
507011155,Henderson,WA,Perth - South West,0.3334823005591216,2351,0,0.005246774339077866,0.33173259418201134,2351,total_dwellings_2024-25: -1.694 | urban_renewal_score: -1.584 | erp_change_pct: -1.192,31,33.3
702011054,Yuendumu - Anmatjere,NT,Northern Territory - Outback,0.3191443129617843,2352,0,0.000525927614194092,0.31897646615468467,2352,total_dwellings_2024-25: -1.672 | urban_renewal_score: -1.587 | erp_change_pct: -1.170,83,0.0
105021098,Far West,NSW,Far West and Orana,0.3108389982418018,2353,0,0.0006373821240913875,0.31064087502085197,2353,total_dwellings_2024-25: -1.684 | urban_renewal_score: -1.595 | erp_change_pct: -1.181,86,6.7
701021014,Buffalo Creek,NT,Darwin,0.2909090909090909,2355,0,,0.2909090909090909,2355,total_dwellings_2024-25: -1.712 | urban_renewal_score: -1.577 | erp_change_pct: -1.172,85,2.3
801071085,Mount Taylor,ACT,Australian Capital Territory,0.2909090909090909,2356,0,,0.2909090909090909,2355,total_dwellings_2024-25: -1.712 | urban_renewal_score: -1.577 | erp_change_pct: -1.172,81,6.0
118011342,Centennial Park,NSW,Sydney - Eastern Suburbs,0.2909090909090909,2354,0,,0.2909090909090909,2355,total_dwellings_2024-25: -1.712 | urban_renewal_score: -1.577 | erp_change_pct: -1.172,56,4.8
801071132,Tuggeranong - West,ACT,Australian Capital Territory,0.2891359611832357,2357,0,0.003228784208663301,0.28820240355761056,2357,total_dwellings_2024-25: -1.694 | urban_renewal_score: -1.584 | erp_change_pct: -1.192,81,6.0
601031018,Montrose - Rosetta,TAS,Hobart,0.288398791760793,2358,0,0.004183643248263152,0.28719223410283573,2358,total_dwellings_2024-25: -1.729 | urban_renewal_score: -1.629 | erp_change_pct: -1.200,72,5.9
701021015,Charles Darwin,NT,Darwin,0.2823593609043305,2359,0,0.012123525490595512,0.2789361699948986,2359,total_dwellings_2024-25: -1.710 | urban_renewal_score: -1.573 | erp_change_pct: -1.169,85,2.3
110031195,Moree,NSW,New England and North West,0.2718374900169295,2360,0,0.0009582569829091499,0.27157699984390427,2360,total_dwellings_2024-25: -1.680 | urban_renewal_score: -1.595 | erp_change_pct: -1.180,74,15.0
205031092,Wilsons Promontory,VIC,Latrobe - Gippsland,0.2681153430516029,2361,0,0.00019987711767915418,0.2680617529296282,2361,total_dwellings_2024-25: -1.901 | urban_renewal_score: -1.738 | erp_change_pct: -1.181,53,16.7
801071087,Richardson,ACT,Australian Capital Territory,0.2622412456478466,2362,0,0.0008158558492133719,0.2620272945936798,2362,total_dwellings_2024-25: -1.691 | urban_renewal_score: -1.591 | erp_change_pct: -1.178,81,6.0
110031198,Narrabri Surrounds,NSW,New England and North West,0.2616134297791445,2363,0,0.0009312294317349761,0.261369807653597,2363,total_dwellings_2024-25: -1.684 | urban_renewal_score: -1.605 | erp_change_pct: -1.191,74,15.0
701011003,East Point,NT,Darwin,0.2545454545454545,2367,0,,0.2545454545454545,2364,total_dwellings_2024-25: -1.694 | urban_renewal_score: -1.584 | erp_change_pct: -1.192,85,2.3
506011111,Ashendon - Lesley,WA,Perth - South East,0.2545454545454545,2366,0,0.009327598825027317,0.2521711566627203,2365,total_dwellings_2024-25: -1.853 | urban_renewal_score: -1.540 | erp_change_pct: -1.213,18,36.6
801071076,Fadden,ACT,Australian Capital Territory,0.2515824313437876,2368,0,5.8343277632380024e-05,0.2515677532001483,2366,total_dwellings_2024-25: -1.682 | urban_renewal_score: -1.617 | erp_change_pct: -1.157,81,6.0
124021456,Blue Mountains - South,NSW,Sydney - Outer West and Blue Mountains,0.2496676243489236,2369,0,0.0009993855883957837,0.24941811012326026,2367,total_dwellings_2024-25: -1.877 | urban_renewal_score: -1.667 | erp_change_pct: -1.193,58,20.0
311031315,Greenbank Military Camp,QLD,Logan - Beaudesert,0.2491711347132636,2370,0,,0.2491711347132636,2368,total_dwellings_2024-25: -1.706 | urban_renewal_score: -1.609 | erp_change_pct: -1.193,10,37.1
801011021,McKellar,ACT,Australian Capital Territory,0.245622061475987,2371,0,0.0005938921958246244,0.24547618845055405,2369,total_dwellings_2024-25: -1.667 | urban_renewal_score: -1.604 | erp_change_pct: -1.181,81,6.0
801071079,Gowrie (ACT),ACT,Australian Capital Territory,0.243500802530707,2372,0,0.00023201953309203168,0.24344430558819627,2370,total_dwellings_2024-25: -1.690 | urban_renewal_score: -1.614 | erp_change_pct: -1.166,81,6.0
301031014,Brisbane Port - Lytton,QLD,Brisbane - East,0.2243020111327395,2373,0,0.0020987097356311465,0.22383126631825356,2371,total_dwellings_2024-25: -1.884 | urban_renewal_score: -1.633 | erp_change_pct: -1.207,34,42.9
103021066,Grenfell,NSW,Central West,0.2238910863759421,2374,0,0.0011391281860414937,0.22363604572884782,2372,total_dwellings_2024-25: -1.676 | urban_renewal_score: -1.614 | erp_change_pct: -1.183,80,4.3
215011390,Nhill Region,VIC,North West,0.2122162888178871,2375,0,0.0029592705265352693,0.21158828340913763,2373,urban_renewal_score: -1.655 | total_dwellings_2024-25: -1.646 | erp_change_pct: -1.193,87,0.0
