erp_2023,erp_change_pct,net_internal_migration,net_overseas_migration,pop_density_2024,total_dwellings_2022-23,total_dwellings_2023-24,total_value_m_2022-23,total_value_m_2023-24,approval_growth_rate,growth_20yr,growth_10yr,growth_5yr,growth_acceleration,years_of_growth,dwellings_2526_fytd,seifa_disadvantage_score,seifa_adv_disadv_score,seifa_economic_score,seifa_education_score,high_pressure,sa2_name,state,pressure_score
3067.0,0.4,-10.0,5.0,0.0,42.0,14.0,0.025323800000000004,0.005193809999999999,-0.6511627906976745,0.04795918367346939,0.060950413223140494,0.06278026905829596,0.03230506244672572,14,0.0,501.0,678.0,557.0,819.0,0,Victoria River,NT,0.3
9229.0,2.0,-170.0,305.0,2126.9,704.0,3739.0800000000017,0.36,1.5686477134800014,5.287943262411347,2.2827754532775453,0.48665719248381495,0.13338148549416154,-0.10994711074774594,22,420.0,1041.0,1058.0,894.0,1115.0,1,Belconnen,ACT,93.7
7811.0,2.5,-62.0,251.0,1381.3,260.0,4.0,0.147187,0.001608,-0.9734617763189192,1.8220577871740662,0.14234773926686636,0.021035186129525752,-0.05013868350390743,20,0.0,1099.0,1117.0,992.0,1153.0,0,Bruce,ACT,3.1
3040.0,-0.5,-58.0,22.0,1629.9,8.0,30.0,0.002793,0.007367476,2.4444444444444446,-0.0481283422459893,-0.015934959349593495,-0.0042777229351760445,0.003689756739620703,8,0.0,985.0,979.0,967.0,1000.0,0,Charnwood,ACT,0.1
2908.0,-0.4,-49.0,28.0,1829.3,26.0,20.0,0.00651846,0.006845100000000001,-0.2222222222222222,-0.026872690628149145,-0.017966101694915255,-0.0054926192928252664,0.0034904315546323613,9,10.0,1079.0,1104.0,1032.0,1151.0,0,Cook,ACT,0.1
7373.0,-1.0,-146.0,28.0,2023.6,0.0,4.0,0.0,0.0004197,4.0,1.6680073126142596,0.0031619466593346165,0.005096418732782369,0.0035154454031150603,15,1.0,1062.0,1060.0,1076.0,1054.0,0,Dunlop,ACT,0.1
5480.0,-0.2,-90.0,50.0,1787.1,60.0,16.0,0.017159487999999997,0.001278,-0.7213114754098361,-0.10562459123610203,0.016728624535315983,-0.0032798833819241984,-0.01164419564958219,8,3.0,1071.0,1073.0,1057.0,1076.0,0,Evatt,ACT,0.1
4705.0,0.1,-79.0,56.0,1709.4,8.0,0.0,0.002022,0.0,-0.8888888888888888,-0.15162974968485504,-0.0700750098697197,-0.01833715357366118,0.016700351361198674,5,2.0,1022.0,1033.0,989.0,1058.0,0,Florey,ACT,0.3
3653.0,0.5,-45.0,30.0,1752.3,8.0,64.0,0.003036,0.016909,6.222222222222222,-0.03898482469911042,0.039920724801812,0.04763262977752424,0.02767226737661824,11,2.0,1077.0,1079.0,1081.0,1072.0,0,Flynn (ACT),ACT,0.1
2100.0,-1.4,-51.0,17.0,836.3,38.0,0.0,0.01717994,0.0,-0.9734617763189192,-0.06837606837606838,-0.022652194431335537,0.014698677119059285,0.026024774334727052,7,0.0,1069.0,1074.0,1088.0,1088.0,0,Fraser,ACT,0.1
3326.0,0.6,-37.0,25.0,1367.6,408.0,16.0,0.181031,0.00465,-0.9584352078239609,-0.10746666666666667,-0.0014916467780429594,0.011178247734138972,0.011924071123160452,9,2.0,1076.0,1081.0,1063.0,1091.0,0,Giralang,ACT,0.4
4.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.0,-0.2857142857142857,-0.16623142250530784,-0.023809523809523808,4,0.0,0.0,0.0,0.0,0.0,0,Gooromon,ACT,0.1
2975.0,0.4,-40.0,47.0,1526.9,8.0,4.0,0.0018,0.000603,-0.4444444444444444,0.0,0.011852353538774127,0.003694994961370507,-0.0022311818080165565,10,1.0,1078.0,1097.0,1050.0,1119.0,0,Hawker,ACT,0.1
3264.0,0.4,-40.0,25.0,1957.8,442.0,24.0,0.130390972,0.005811992,-0.9435665914221218,0.0018331805682859762,0.04793863854266539,0.030807922037095252,0.006838602765762557,11,78.0,1052.0,1048.0,1026.0,1054.0,0,Higgins,ACT,1.2
5857.0,2.1,35.0,36.0,1814.5,54.0,50.0,0.013713806,0.01092623,-0.07272727272727272,0.20682001614205003,0.2631467793030623,0.16862055490425948,0.03704716525272833,13,1.0,1030.0,1027.0,993.0,1044.0,0,Holt,ACT,0.4
7670.0,0.2,-133.0,137.0,1275.1,92.0,22.0,0.036017928,0.00813516,-0.7526881720430108,-0.07486759749638902,0.031816351188078934,0.018957974280790137,0.0030497986867506696,8,18.0,1054.0,1069.0,1044.0,1077.0,0,Kaleen,ACT,0.1
3746.0,-0.1,-61.0,25.0,1369.7,36.0,44.0,0.009379619999999998,0.014211896,0.21621621621621623,-0.03556701030927835,0.023243095433415368,0.028304479252541908,0.016682931535834222,6,4.0,1040.0,1041.0,1028.0,1062.0,0,Latham,ACT,0.1
2852.0,0.7,-35.0,23.0,931.1,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.2351676698194325,-2.424852180209458,9,0.0,1098.0,1131.0,997.0,1141.0,0,Lawson,ACT,0.2
6972.0,-0.4,-179.0,57.0,1623.9,40.0,44.0,0.0106732,0.0111477,0.0975609756097561,0.8071317022384175,0.06308375440208237,-0.01629356758288467,-0.04783544478392586,15,3.0,1052.0,1048.0,1034.0,1066.0,0,Macgregor (ACT),ACT,0.3
3141.0,0.4,-54.0,50.0,1854.9,80.0,12.0,0.026435924,0.003647,-0.8395061728395061,0.3037190082644628,0.14560639070442993,0.06443994601889338,-0.008363249333321582,20,4.0,1031.0,1055.0,972.0,1100.0,0,Macquarie,ACT,1.9
2660.0,-1.0,-64.0,21.0,1862.1,8.0,4.0,0.003297,0.002175,-0.4444444444444444,-0.07220852412821416,-0.07708479327259986,-0.04703328509406657,-0.008490888457766639,6,0.0,1063.0,1079.0,1071.0,1085.0,0,McKellar,ACT,0.1
3375.0,0.2,-59.0,47.0,1465.8,8.0,28.0,0.003453,0.009366,2.2222222222222223,-0.06598564329099944,0.04996896337678461,0.03773006134969325,0.012745579661300944,7,1.0,1059.0,1064.0,1045.0,1098.0,0,Melba,ACT,0.1
3015.0,-1.1,-31.0,58.0,2255.6,64.0,104.0,0.01735986,0.030786876000000005,0.6153846153846154,0.04848910751932537,-0.008967120557954168,-0.04358974358974359,-0.039106183310766506,14,1.0,1031.0,1040.0,964.0,1076.0,0,Page,ACT,0.4
3081.0,-1.4,-118.0,47.0,2131.1,74.0,60.0,0.0171264,0.0178455,-0.18666666666666668,0.0009878169245966415,0.03331067301155676,0.008291873963515755,-0.008363462542262626,14,0.0,1033.0,1040.0,989.0,1084.0,0,Scullin,ACT,0.1
2539.0,-0.7,-69.0,19.0,1655.9,12.0,4.0,0.0022756800000000004,0.002595,-0.6153846153846154,-0.10344827586206896,-0.03223330775134305,-0.020202020202020204,-0.004085366326348677,6,0.0,1061.0,1059.0,1049.0,1064.0,0,Spence,ACT,0.1
2816.0,0.9,-1.0,18.0,1794.5,72.0,40.0,0.025942903999999996,0.022175,-0.4383561643835616,0.031578947368421054,0.0648182840014987,0.04293577981651376,0.010526637815764413,12,10.0,1118.0,1144.0,1119.0,1142.0,0,Weetangera,ACT,0.3
16.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-0.25063653603945435,0.4166666666666667,0.13333333333333333,-0.07500000000000001,6,0.0,0.0,0.0,0.0,0.0,0,Molonglo Corridor,ACT,0.1
0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.023505451999999996,10.0,0.0,0.0,0.0,0.0,0,64.0,0.0,0.0,0.0,0.0,0,Macnamara,ACT,1.1
1575.0,12.21800000000003,293.0,7.0,456.4,588.0,320.0,0.176256608,0.08988632800000002,-0.45500848896434637,20.0,10.0,1.030518623406357,0.0,14,34.0,1117.0,1103.0,1096.0,1106.0,0,Strathnairn,ACT,7.9
22.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,20.0,10.0,1.030518623406357,-0.25,3,0.0,0.0,0.0,0.0,0.0,0,West Belconnen,ACT,0.1
394.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,20.0,0.015424164524421594,-0.031862745098039214,-0.03957482736025001,8,0.0,0.0,0.0,0.0,975.0,0,Hume,ACT,0.0
23.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.34106423777564715,-0.16623142250530784,-0.007692307692307693,4,0.0,0.0,0.0,0.0,0.0,0,Kowen,ACT,0.1
1178.0,1.4,9.0,11.0,38.4,8.0,4.0,0.0013683,0.0006135320000000001,-0.4444444444444444,0.2268993839835729,0.4484848484848485,0.2539349422875131,0.029692518045088878,14,0.0,839.0,849.0,838.0,885.0,0,Canberra East,ACT,0.1
128.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.3163265306122449,0.4659090909090909,0.10256410256410256,-0.13039044289044288,15,0.0,1021.0,1026.0,927.0,1071.0,0,Canberra Airport,ACT,0.3
280.0,-1.4,-13.0,4.0,3.0,4.0,0.0,0.000486,0.0,-0.8,0.09274193548387097,0.5847953216374269,0.1483050847457627,-0.14409257607295073,11,0.0,1099.0,1084.0,1090.0,1052.0,0,Majura,ACT,0.2
6052.0,-1.4,-181.0,56.0,2306.4,0.0,0.0,0.0,0.0,0.0,0.7751338488994646,0.05162995594713656,0.008108108108108109,-0.017706869865460172,16,0.0,1080.0,1092.0,1068.0,1091.0,0,Amaroo,ACT,0.2
7368.0,-0.1,-190.0,92.0,2669.9,12.0,8.0,0.004257,0.0033678000000000002,-0.3076923076923077,20.0,0.27938108484005564,0.008358454371060564,-0.13133208804896726,13,0.0,1071.0,1095.0,1069.0,1095.0,0,Bonner,ACT,0.5
6567.0,1.1,-92.0,61.0,2530.4,4.0,12.0,0.0019138,0.006366772,1.6,20.0,0.524345429490124,0.03930472909489508,-0.2228679856501669,15,0.0,1096.0,1114.0,1081.0,1109.0,0,Casey,ACT,0.3
4768.0,0.2,-91.0,55.0,2893.2,0.0,0.0,0.0,0.0,0.0,20.0,0.5499351491569391,-0.026079869600651995,-0.30104744417912155,11,0.0,1115.0,1150.0,1100.0,1150.0,0,Crace,ACT,0.2
4436.0,-0.8,-135.0,58.0,2295.7,0.0,8.0,0.0,0.0063765,8.0,20.0,0.1508496732026144,-0.02286348501664817,-0.09828832161795537,14,0.0,1118.0,1159.0,1144.0,1145.0,0,Forde,ACT,0.3
7458.0,0.0,-267.0,196.0,3247.0,0.0,4.0,0.0,0.0032,4.0,20.0,0.3363196559756316,-0.0006699718611818304,-0.16882979984899765,19,0.0,1077.0,1102.0,1019.0,1116.0,0,Franklin,ACT,0.5
8887.0,3.4,24.0,182.0,2013.9,3804.0,4.0,1.154714688,0.001488,-0.9734617763189192,20.0,0.5072962780783735,0.2102422327540811,-0.043405906285105655,22,1.0,1045.0,1071.0,982.0,1091.0,1,Gungahlin,ACT,93.7
289.0,0.3,-2.0,0.0,101.0,0.0,4.0,0.0,0.00291,4.0,-0.25063653603945435,-0.04590163934426229,0.05434782608695652,0.07729864575908767,3,0.0,1080.0,1089.0,1065.0,1086.0,0,Hall,ACT,0.2
8175.0,-1.2,-431.0,233.0,2767.8,0.0,0.0,0.0,0.0,0.0,20.0,0.24560320888614626,-0.06334106728538283,-0.18614267172845594,18,1.0,1088.0,1114.0,1047.0,1125.0,0,Harrison,ACT,0.4
8.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.25,0.2857142857142857,0.2857142857142857,0.1251194792093158,8,0.0,0.0,0.0,0.0,0.0,0,Mitchell,ACT,0.1
11024.0,0.3,-174.0,85.0,2659.2,0.0,0.0,0.0,0.0,0.0,0.2503956590549401,0.1567663668688559,-0.009403546480386889,-0.08778672991481484,17,1.0,1057.0,1053.0,1024.0,1072.0,0,Ngunnawal,ACT,0.2
6576.0,-0.9,-145.0,55.0,972.3,0.0,8.0,0.0,0.006486,8.0,0.08363817758563352,-0.06149193548387097,-0.03193701723113488,-0.0011910494891993958,8,2.0,1105.0,1125.0,1122.0,1109.0,0,Nicholls,ACT,0.3
5483.0,0.1,-107.0,73.0,2818.6,0.0,4.0,0.0,0.00041667200000000004,4.0,-0.07057031646640717,-0.04320557491289199,-0.02173138582116138,-0.00012859836471538696,8,1.0,1051.0,1063.0,1029.0,1079.0,0,Palmerston,ACT,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,Gungahlin - East,ACT,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,Gungahlin - West,ACT,0.1
695.0,-1.4,-30.0,7.0,233.0,0.0,8.0,0.0,0.003552,8.0,20.0,2.67027027027027,-0.08613728129205922,-1.4212724164271942,8,158.0,1025.0,1030.0,1002.0,1086.0,0,Jacka,ACT,5.2
18.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,-0.25063653603945435,0.35714285714285715,0.26666666666666666,0.08809523809523809,5,0.0,0.0,0.0,0.0,0.0,0,Kenny,ACT,0.1
5769.0,2.5,17.0,38.0,3084.2,12.0,288.0,0.00528504,0.123159,10.0,20.0,10.0,0.4107824427480916,-2.424852180209458,11,1.0,1079.0,1100.0,1082.0,1108.0,0,Moncrieff,ACT,1.8
3703.0,12.21800000000003,888.0,44.0,1167.5,3817.4400000000023,832.0,1.1647924959999998,0.354388772,-0.7822222222222223,20.0,10.0,1.030518623406357,0.0,6,103.0,1051.0,1085.0,1080.0,1098.0,0,Taylor,ACT,36.4
3303.0,8.2,200.0,23.0,2416.8,40.0,32.0,0.018486119999999998,0.019003799999999998,-0.1951219512195122,20.0,10.0,1.030518623406357,-2.424852180209458,7,0.0,1095.0,1144.0,1137.0,1131.0,0,Throsby,ACT,0.2
3172.0,3.4,-98.0,205.0,1197.9,0.0,0.0,0.0,0.0,0.0,1.2028206850235057,0.6,0.2591170825335892,-0.04088291746641076,20,0.0,0.0,0.0,0.0,0.0,0,Acton,ACT,1.4
5342.0,0.3,-51.0,83.0,1513.1,116.0,64.0,0.027218464,0.0277734,-0.4444444444444444,0.1306182738974467,0.020377071034088746,-0.012168141592920354,-0.022356677109964727,15,9.0,1058.0,1109.0,1015.0,1157.0,0,Ainslie,ACT,0.2
7049.0,3.2,48.0,150.0,5165.5,48.0,0.0,0.0212,0.0,-0.9734617763189192,1.5412299091544375,0.34015109637000185,0.20413907284768212,0.0340635246626812,22,9.0,1102.0,1155.0,928.0,1187.0,0,Braddon,ACT,3.9
5177.0,1.8,-143.0,221.0,3682.3,0.0,2656.0,0.0,0.847944448,10.0,9.799180327868852,0.3774176685833769,0.06615415739429496,-0.12255467689739348,21,0.0,1101.0,1165.0,917.0,1187.0,0,Civic,ACT,14.6
3727.0,7.0,159.0,69.0,2527.9,176.0,2704.0,0.051492767999999994,0.93537252,10.0,1.1661237785016287,0.7900403768506057,0.3525423728813559,-0.04247781554394692,22,0.0,1074.0,1118.0,957.0,1169.0,0,Dickson,ACT,4.8
4446.0,1.6,-46.0,90.0,2762.8,48.0,832.0,0.018612860000000002,0.30726676,10.0,0.3166180758017493,0.24134139637163277,0.10092637737688932,-0.01974432080892706,18,5.0,1053.0,1087.0,996.0,1125.0,0,Downer,ACT,8.7
3261.0,1.0,-24.0,40.0,1689.9,68.0,28.0,0.031238392,0.009480959999999998,-0.5797101449275363,0.1199456337071016,0.10160427807486631,0.04601713741669311,-0.004785001620740047,16,3.0,1095.0,1132.0,1065.0,1162.0,0,Hackett,ACT,0.1
5740.0,2.4,56.0,89.0,1072.6,100.0,2824.0,0.042504844,1.007596,10.0,0.39340763576001897,0.16425599365959975,0.03742937853107345,-0.04469861829872643,20,51.0,1053.0,1088.0,947.0,1144.0,0,Lyneham,ACT,12.3
5863.0,0.0,-95.0,89.0,1190.0,160.0,76.0,0.06819746400000001,0.045250084,-0.5217391304347826,0.2341678939617084,0.04806146149723066,-0.019227553920749037,-0.043258284669364364,19,19.0,1070.0,1119.0,1006.0,1171.0,0,O`Connor (ACT),ACT,1.3
4682.0,1.1,-60.0,100.0,3078.8,48.0,1058.0,0.018171771999999996,0.345070864,10.0,1.5402360515021458,0.18731193580742228,0.07785112679262463,-0.015804841111086515,22,480.0,1096.0,1146.0,950.0,1187.0,0,Turner,ACT,2.5
7060.0,1.5,-16.0,85.0,1951.1,672.0,146.0,0.22216036800000002,0.057825908,-0.7815750371471025,0.8799160985841636,0.22438524590163936,0.13557174532784289,0.023379122377023207,22,8.0,1083.0,1110.0,1026.0,1157.0,1,Watson,ACT,89.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,Black Mountain,ACT,0.1
5036.0,4.2,135.0,64.0,1660.5,20.0,96.0,0.010744152,0.038927012000000004,3.619047619047619,0.5967741935483871,0.5885558583106267,0.30457483838886124,0.010296909233547868,14,7.0,1118.0,1166.0,1054.0,1187.0,0,Campbell,ACT,1.3
2157.0,3.9,22.0,43.0,929.2,0.0,0.0,0.0,0.0,0.0,0.7101449275362319,0.26238738738738737,0.08361527307878203,-0.04757842061491166,18,0.0,1118.0,1169.0,1046.0,1187.0,0,Duntroon,ACT,0.3
206.0,12.21800000000003,64.0,8.0,250.5,0.0,2888.0,0.0,1.44,10.0,20.0,10.0,1.030518623406357,0.0,3,0.0,0.0,0.0,0.0,0.0,0,Parkes (ACT) - North,ACT,1.6
1870.0,4.7,44.0,34.0,2089.2,4.0,20.0,0.0034518,0.01016186,3.2,0.23455233291298866,0.15380082498526812,0.23533123028391167,0.1251194792093158,10,0.0,1066.0,1122.0,951.0,1184.0,0,Reid,ACT,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,Russell,ACT,0.1
3173.0,-0.2,-42.0,29.0,886.5,28.0,60.0,0.0174093,0.032402428,1.103448275862069,0.18039508013417815,0.098508498092265,0.03564421190320471,-0.013610037142927793,20,7.0,1118.0,1169.0,1093.0,1187.0,0,Deakin,ACT,0.2
1887.0,0.5,-9.0,27.0,1193.0,136.0,16.0,0.0992843,0.01036,-0.8759124087591241,0.5698924731182796,0.1482153660012099,0.06390134529147982,-0.01020633770912513,20,3.0,1118.0,1169.0,1088.0,1187.0,0,Forrest,ACT,0.4
5402.0,5.5,215.0,100.0,2067.6,24.0,638.0,0.014838,0.250733,10.0,0.44241964059731714,0.32750989983694384,0.09849653045489591,-0.06525841946357601,17,4.0,1105.0,1149.0,1037.0,1178.0,0,Griffith (ACT),ACT,5.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,Lake Burley Griffin,ACT,0.1
6745.0,2.2,34.0,120.0,1685.8,48.0,104.0,0.015331771999999999,0.045262256,1.1428571428571428,0.21021231795051765,0.17796754910333049,0.0954574332909784,0.0064736587393131595,18,8.0,1051.0,1094.0,1007.0,1134.0,0,Narrabundah,ACT,2.9
4.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,-0.25063653603945435,0.25,0.0,-0.125,3,0.0,0.0,0.0,0.0,0.0,0,Parkes (ACT) - South,ACT,0.0
3402.0,4.1,112.0,52.0,728.5,168.0,40.0,0.083419,0.03103948,-0.757396449704142,0.08550413729696599,0.07725060827250609,0.1037706450607666,0.06514534092451355,13,4.0,1112.0,1164.0,1128.0,1158.0,0,Red Hill (ACT),ACT,1.2
3102.0,0.0,-52.0,46.0,430.2,16.0,60.0,0.0093646,0.0425793,2.588235294117647,0.021059559065482066,0.037098930481283425,0.0038822387576835974,-0.014667226482958115,12,1.0,1111.0,1161.0,1091.0,1181.0,0,Yarralumla,ACT,0.3
2024.0,-1.4,-65.0,34.0,1677.2,0.0,0.0,0.0,0.0,0.0,3.0181086519114686,0.4063380281690141,0.11315496098104794,-0.09001405310345911,20,0.0,1118.0,1169.0,1011.0,1187.0,0,Barton,ACT,0.9
59.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.17647058823529413,0.01694915254237288,-0.07128614157527419,7,0.0,0.0,0.0,0.0,1046.0,0,Fyshwick,ACT,0.1
7224.0,1.6,-67.0,133.0,5226.9,0.0,4.0,0.0,0.00153408,4.0,2.7693888032871086,0.8188351920693928,0.20272041953457884,-0.20669717650011757,21,0.0,1112.0,1163.0,987.0,1187.0,0,Kingston (ACT),ACT,1.7
5026.0,-0.4,-75.0,14.0,2222.5,0.0,4.0,0.0,0.00267732,4.0,0.3198945981554677,-0.01144661535425301,-0.0043728880938183265,0.001350419583308178,12,1.0,1055.0,1038.0,1062.0,1008.0,0,Banks,ACT,0.1
3778.0,-1.4,-135.0,48.0,1274.9,0.0,4.0,0.0,0.004,4.0,0.024903154399557276,-0.054136874361593465,-0.03289817232375979,-0.005829735142963061,8,0.0,1055.0,1056.0,1031.0,1068.0,0,Bonython,ACT,0.1
5605.0,-0.9,-122.0,35.0,1426.4,244.0,8.0,0.04066768,0.0006896119999999999,-0.963265306122449,-0.1281205840791333,-0.057375657783058906,-0.03660652324774462,-0.007918694356215165,2,0.0,1073.0,1065.0,1075.0,1050.0,0,Calwell,ACT,0.3
5211.0,0.2,-46.0,26.0,1681.7,44.0,40.0,0.01099304,0.0140418,-0.08888888888888889,-0.12308984047019311,-0.002864235249188467,0.002880737468792011,0.004312855093386244,4,5.0,1038.0,1028.0,1041.0,1021.0,0,Chisholm,ACT,0.1
4959.0,-1.0,-122.0,20.0,1085.0,0.0,8.0,0.0,0.001143,8.0,0.06856769699608184,-0.05975866692204559,-0.01957259836229279,0.010306735098730004,10,0.0,1055.0,1053.0,1072.0,1044.0,0,Conder,ACT,0.1
2972.0,-0.2,-43.0,18.0,955.1,0.0,0.0,0.0,0.0,0.0,-0.17118123429209717,-0.02304147465437788,-0.0010097610232245036,0.010510976303964437,3,0.0,1118.0,1142.0,1144.0,1132.0,0,Fadden,ACT,0.3
2655.0,-0.3,-66.0,14.0,1294.6,24.0,44.0,0.005436,0.012717,0.8,-0.15717467387846007,-0.06395759717314488,-0.025027603974972397,0.006951194611600042,0,0.0,1053.0,1047.0,1060.0,1037.0,0,Gilmore,ACT,0.4
7784.0,-0.1,-78.0,38.0,1750.3,8.0,4.0,0.0011187,0.000648,-0.4444444444444444,-0.0039713041250320266,-0.00025716857400025716,0.01065904068633823,0.010787624973338357,11,1.0,1056.0,1050.0,1055.0,1043.0,0,Gordon (ACT),ACT,0.1
3118.0,-0.7,-62.0,14.0,1602.7,12.0,4.0,0.015673896,0.001041,-0.6153846153846154,-0.11539560125678378,0.003239390994493035,0.0035644847699287103,0.0019447892726821927,5,0.0,1064.0,1073.0,1085.0,1082.0,0,Gowrie (ACT),ACT,0.0
4891.0,9.4,372.0,61.0,1008.6,120.0,0.0,0.06,0.0,-0.9734617763189192,4.480040941658137,1.9466152999449642,0.6767929846539305,-0.29651466531855164,21,0.0,1049.0,1053.0,954.0,1078.0,0,Greenway,ACT,10.5
4262.0,0.3,-40.0,23.0,1713.8,4.0,8.0,0.000963,0.001328192,0.8,-0.06839468525375735,-0.030378598957152572,-0.021729185727355903,-0.006539886248779617,6,1.0,1046.0,1033.0,1041.0,1024.0,0,Isabella Plains,ACT,0.2
15757.0,-0.2,-178.0,72.0,1387.7,848.0,96.0,0.41704804799999995,0.024556452,-0.8857479387514723,-0.08385744234800839,0.026557911908646002,0.020101154195305407,0.006822198240982406,7,6.0,1046.0,1049.0,1038.0,1060.0,0,Kambah,ACT,1.6
1373.0,-0.3,-27.0,5.0,1051.9,0.0,0.0,0.0,0.0,0.0,-0.17220543806646527,-0.07181571815718157,-0.029745042492917848,0.006162816585672939,3,0.0,1109.0,1116.0,1118.0,1106.0,0,Macarthur,ACT,0.4
5572.0,0.1,-42.0,44.0,1635.5,12.0,140.0,0.003531,0.0417015,9.846153846153847,-0.08702764600032717,0.013253449527959331,0.00867522139887945,0.002048496634899785,9,2.0,1060.0,1063.0,1048.0,1066.0,0,Monash,ACT,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34106423777564715,0.0,0.1251194792093158,1,0.0,0.0,0.0,0.0,0.0,0,Mount Taylor,ACT,0.3
1680.0,-0.9,-29.0,5.0,1532.4,0.0,0.0,0.0,0.0,0.0,-0.12269615587151132,-0.05179282868525897,-0.02401874633860574,0.0018776680040237421,5,0.0,1041.0,1045.0,1042.0,1058.0,0,Oxley (ACT),ACT,0.4
3014.0,-0.7,-69.0,18.0,1337.4,12.0,44.0,0.00297006,0.009672040000000002,2.4615384615384617,-0.15523567598080723,-0.04101249599487344,-0.015784281486353174,0.004721966511083545,5,0.0,992.0,985.0,995.0,986.0,0,Richardson,ACT,0.1
3752.0,-0.7,-75.0,15.0,1188.4,12.0,0.0,0.0030344120000000002,0.0,-0.9230769230769231,-0.14908675799086757,-0.053580497714575924,-0.015063424947145878,0.011726823910142084,2,0.0,1051.0,1048.0,1057.0,1033.0,0,Theodore,ACT,0.2
40.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.25063653603945435,0.5185185185185185,0.20588235294117646,-0.053376906318082784,6,0.0,1118.0,1107.0,1135.0,1166.0,0,Tuggeranong,ACT,0.2
7740.0,-0.2,-123.0,50.0,1430.5,86.0,36.0,0.02358234,0.007940892,-0.5747126436781609,-0.1198997036699339,-0.005409582689335394,0.003117692907248636,0.005822484251916333,6,4.0,1060.0,1060.0,1046.0,1063.0,0,Wanniassa,ACT,0.0
10.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-0.25063653603945435,-0.15384615384615385,-0.15384615384615385,-0.07692307692307693,4,0.0,0.0,0.0,0.0,0.0,0,Tuggeranong - West,ACT,0.1
2867.0,0.2,-13.0,16.0,1548.1,12.0,48.0,0.005397,0.021782,2.769230769230769,-0.02044989775051125,0.03306973400431344,0.029369627507163324,0.012834760505006603,11,1.0,1118.0,1146.0,1132.0,1154.0,0,Chapman,ACT,0.4
3435.0,-0.2,-64.0,36.0,1226.2,32.0,20.0,0.014925,0.007257,-0.36363636363636365,0.05864197530864197,0.03406692794694001,0.04732824427480916,0.030294780301339155,16,6.0,1083.0,1108.0,1082.0,1125.0,0,Duffy,ACT,0.1
3283.0,0.8,-42.0,44.0,2092.0,20.0,40.0,0.006165,0.013349672,0.9523809523809523,0.0666881443298969,0.06428801028608165,0.06428801028608165,0.032144005143040826,15,1.0,1076.0,1092.0,1052.0,1114.0,0,Fisher,ACT,0.2
2853.0,0.6,-35.0,28.0,1533.2,12.0,16.0,0.005803,0.006912,0.3076923076923077,0.01412928293889085,0.04857560262965668,0.04628279883381924,0.0219949975189909,14,2.0,1091.0,1111.0,1052.0,1131.0,0,Holder,ACT,0.3
3349.0,1.1,-6.0,26.0,2101.7,28.0,12.0,0.012153,0.0036396919999999995,-0.5517241379310345,0.0038541357841683963,0.05286069651741294,0.0326318999695029,0.006201551710796432,14,4.0,1052.0,1068.0,1018.0,1093.0,0,Rivett,ACT,0.1
2135.0,0.2,22.0,13.0,1617.3,4.0,0.0,0.00198,0.0,-0.8,-0.011090573012939002,-0.020146520146520148,-0.0055762081784386614,0.0044970518948214125,12,4.0,1049.0,1071.0,1043.0,1088.0,0,Stirling,ACT,0.1
2749.0,-0.6,-57.0,28.0,1598.4,16.0,0.0,0.00358404,0.0,-0.9411764705882353,0.019388516032811335,0.005886681383370125,0.024353690520794304,0.02141034982910924,11,3.0,1054.0,1078.0,1022.0,1109.0,0,Waramanga,ACT,0.1
